strip,pixel,x,y
0,1,461,439
0,3,543,251
0,4,735,176
0,5,868,105
0,6,982,84
0,7,1123,154
0,8,1236,249
0,9,1358,398
0,10,1224,691
0,11,1079,875
0,12,1078,875
0,13,811,892
0,14,693,785
0,15,514,615
0,16,462,491
0,17,593,373
0,18,648,232
0,19,840,196
0,20,993,132
0,21,1157,186
0,22,1238,326
0,23,1060,590
0,24,1015,692
0,25,778,747
0,26,742,743
0,27,694,555
0,28,742,352
0,29,786,300
0,30,854,251
0,31,964,230
0,32,1074,251
0,33,1125,320
0,34,1166,387
0,35,932,555
0,36,845,448
0,37,845,447
0,38,751,456
0,39,788,378
0,40,913,253
0,41,1058,267
0,42,1092,357
0,43,1127,484
0,44,1005,411
0,45,949,393
0,46,902,324
0,47,1035,270
0,48,1082,328
0,49,1054,352
0,50,1026,316
0,51,1035,315
0,52,1152,294
0,53,1144,297
0,54,1145,296
0,55,1149,296
0,56,1150,299
0,57,1152,299
0,58,1139,304
0,59,1141,302
0,60,1147,305
0,61,1141,306
0,62,1145,306
0,63,1147,307
0,64,1136,307
0,65,1139,306
0,66,1148,306
0,67,1143,309
0,68,1143,308
0,69,1146,309
0,70,1141,309
0,71,1142,308
0,72,1138,312
0,73,1144,311
0,74,1142,312
0,75,1136,316
0,76,1143,313
0,77,1140,314
0,78,1147,316
0,79,1136,315
0,80,1150,315
0,81,1145,315
0,82,1147,316
0,83,1139,318
0,84,1143,318
0,85,1144,319
0,86,1143,320
0,87,1144,322
0,88,1144,317
0,89,1144,321
0,90,1142,321
0,91,1148,319
0,92,1145,320
0,93,1143,321
0,94,1143,320
0,95,1141,323
0,96,1144,320
0,97,1153,320
0,98,1146,321
0,99,1149,323
