strip,pixel,x,y
8,0,939,1389
8,1,949,1380
8,2,1001,1308
8,3,891,1101
8,4,958,1367
8,5,910,948
8,6,963,1015
8,7,1004,970
8,8,1040,875
8,9,1056,980
8,10,1096,889
8,11,1097,803
8,12,1050,926
8,13,1003,1043
8,14,1000,892
8,15,956,988
8,16,933,918
8,17,891,892
8,18,868,990
8,19,816,909
8,20,785,960
8,21,785,946
8,22,822,910
8,23,851,900
8,24,887,923
8,25,921,879
8,26,919,892
8,27,978,948
8,28,1010,818
8,29,1039,876
8,30,1062,849
8,31,1055,774
8,32,1024,848
8,33,991,829
8,34,973,826
8,35,966,995
8,36,910,864
8,37,877,859
8,38,848,896
8,39,811,874
8,40,775,883
8,41,783,897
8,42,803,834
8,43,837,840
8,44,857,930
8,45,899,821
8,46,924,805
8,47,957,829
8,48,982,821
8,49,1013,810
8,50,1029,805
8,51,1022,731
8,52,996,834
8,53,964,915
8,54,947,782
8,55,914,788
8,56,891,820
8,57,857,785
8,58,833,824
8,59,801,821
8,60,783,859
8,61,786,877
8,62,795,791
8,63,825,789
8,64,866,853
8,65,881,775
8,66,902,745
8,67,936,807
8,68,958,790
8,69,989,727
8,70,986,759
8,71,992,757
8,72,975,723
8,73,944,731
8,74,924,738
8,75,893,726
8,76,873,770
8,77,842,745
8,78,825,796
8,79,793,779
8,80,765,784
8,81,776,806
8,82,788,753
8,83,823,779
8,84,838,745
8,85,864,725
8,86,890,739
8,87,933,1166
8,88,940,772
8,89,964,700
8,90,981,718
8,91,967,765
8,92,956,750
8,93,934,761
8,94,918,768
8,95,893,777
8,96,895,821
8,97,949,1219
8,98,833,814
8,99,800,783
8,100,772,773
8,101,1138,893
8,102,1159,921
8,103,1178,894
8,104,1197,916
8,105,1036,1255
8,106,1240,919
8,107,1272,874
8,108,1277,918
8,109,1318,864
8,110,1333,894
8,111,1337,848
8,112,1323,809
8,113,1300,838
8,114,1255,855
8,115,1253,845
8,116,1222,832
8,117,1190,893
8,118,1174,850
8,119,1164,864
8,120,1131,869
8,121,1120,842
8,122,1123,939
8,123,1167,816
8,124,1193,849
8,125,1209,816
8,126,1239,831
8,127,1253,817
8,128,1286,826
8,129,1302,810
8,130,1331,821
8,131,1320,836
8,132,1251,893
8,133,1284,790
8,134,1248,791
8,135,1232,833
8,136,1199,822
8,137,1190,803
8,138,1170,798
8,139,1153,814
8,140,1150,857
8,141,1106,811
8,142,1143,806
8,143,1157,781
8,144,1197,791
8,145,1210,778
8,146,1240,794
8,147,1259,793
8,148,1281,828
8,149,1283,867
8,150,1338,781
8,151,1324,791
8,152,1310,763
8,153,1294,765
8,154,1269,785
8,155,1252,824
8,156,1228,782
8,157,1221,785
8,158,1230,871
8,159,1186,820
8,160,1154,800
8,161,1156,788
8,162,1171,778
8,163,1202,768
8,164,1212,759
8,165,1243,756
8,166,1241,755
8,167,1297,818
8,168,1317,759
8,169,1338,754
8,170,1359,776
8,171,1364,780
8,172,1327,764
8,173,1326,775
8,174,1296,787
8,175,1280,1008
8,176,1268,826
8,177,1244,783
8,178,1225,779
8,179,1208,781
8,180,1189,791
8,181,1203,821
8,182,1233,841
8,183,1236,840
8,184,1229,818
8,185,1355,1091
8,186,1303,916
8,187,1292,791
8,188,1352,977
8,189,1328,880
8,190,1343,893
8,191,1360,779
8,192,1368,862
8,193,1374,868
8,194,1401,803
8,195,1403,875
8,196,1452,1188
8,197,1463,1111
8,198,1466,816
8,199,1461,851
8,200,1476,1198
8,201,1482,959
8,202,1498,939
8,203,1492,994
8,204,1543,926
8,205,1548,958
8,206,1585,932
8,207,1582,972
8,208,1597,954
8,209,1621,966
8,210,1636,972
8,211,1574,1065
8,212,1550,1179
8,213,1624,914
8,214,1615,906
8,215,1596,912
8,216,1571,912
8,217,1560,894
8,218,1539,913
8,219,1527,905
8,220,1519,932
8,221,1540,1082
8,222,1527,926
8,223,1551,887
8,224,1553,883
8,225,1581,887
8,226,1590,881
8,227,1608,911
8,228,1620,920
8,229,1640,904
8,230,1603,1030
8,231,1651,893
8,232,1627,944
8,233,1625,858
8,234,1616,865
8,235,1590,893
8,236,1586,863
8,237,1569,864
8,238,1558,851
8,239,1561,1035
8,240,1531,877
8,241,1528,855
8,242,1539,857
8,243,1552,850
8,244,1566,855
8,245,1582,864
8,246,1599,859
8,247,1612,927
8,248,1600,1003
8,249,1653,850
8,250,1662,866
8,251,1658,855
8,252,1650,844
8,253,1638,826
8,254,1624,835
8,255,1603,827
8,256,1585,859
8,257,1576,950
8,258,1561,860
8,259,1545,852
8,260,1536,869
8,261,1530,821
8,262,1548,839
8,263,1559,826
8,264,1579,799
8,265,1587,891
8,266,1589,994
8,267,1624,810
8,268,1629,860
8,269,1650,837
8,270,1658,851
8,271,1661,828
8,272,1652,821
8,273,1636,827
8,274,1609,909
8,275,1603,824
8,276,1593,828
8,277,1582,859
8,278,1563,815
8,279,1560,829
8,280,1540,821
8,281,1547,861
8,282,1552,835
8,283,1580,948
8,284,1578,865
8,285,1588,865
8,286,1593,831
8,287,1602,884
8,288,1603,901
8,289,1632,843
8,290,1641,840
8,291,1644,883
8,292,1638,941
8,293,1652,932
8,294,1679,885
8,295,1684,906
8,296,1726,874
8,297,1766,860
8,298,1718,926
8,299,1764,919
