strip,pixel,x,y
0,4,330,723
0,5,349,714
0,6,359,731
0,7,377,721
0,8,388,737
0,9,406,726
0,10,418,741
0,11,436,729
0,12,450,744
0,13,467,730
0,14,481,745
0,15,497,731
0,16,513,743
0,17,529,728
0,18,545,740
0,19,560,725
0,20,577,736
0,21,591,719
0,22,608,730
0,23,612,757
0,24,594,746
0,25,579,763
0,26,562,751
0,27,546,767
0,28,529,755
0,29,512,770
0,30,496,758
0,31,479,771
0,32,464,758
0,33,446,771
0,34,432,756
0,35,413,768
0,36,400,753
0,37,381,765
0,38,370,747
0,39,351,757
0,40,341,740
0,41,320,749
0,42,312,731
0,43,294,739
0,44,286,721
0,45,273,747
0,46,282,765
0,47,301,757
0,48,310,776
0,49,332,767
0,50,342,785
0,51,362,774
0,52,375,791
0,53,394,780
0,54,408,796
0,55,427,784
0,56,426,785
0,57,460,786
0,58,477,800
0,59,495,785
0,60,511,800
0,61,529,783
0,62,546,797
0,63,563,779
0,64,582,790
0,65,598,773
0,67,620,812
0,68,601,802
0,69,585,818
0,70,564,809
0,71,547,824
0,72,529,812
0,73,510,828
0,74,492,815
0,75,474,829
0,76,457,814
0,77,438,827
0,78,423,811
0,79,403,823
0,80,388,807
0,81,367,819
0,82,354,801
0,83,333,813
0,84,321,795
0,85,301,801
0,86,290,784
0,87,270,791
0,88,261,772
0,89,250,797
0,90,268,807
0,91,291,815
0,92,313,821
0,93,329,826
0,94,347,829
0,95,364,835
0,96,381,837
0,97,400,839
0,98,418,840
0,99,436,842
0,100,454,843
0,101,697,709
0,102,718,701
0,103,727,718
0,104,747,710
0,105,757,727
0,106,777,717
0,107,788,733
0,108,807,722
0,109,819,738
0,110,836,726
0,111,850,741
0,112,867,728
0,113,881,742
0,114,896,729
0,115,911,742
0,116,926,728
0,117,941,740
0,118,955,727
0,119,971,737
0,120,984,721
0,121,1000,732
0,122,1012,716
0,123,1028,724
0,124,1039,708
0,125,1045,733
0,126,1034,750
0,127,1017,741
0,128,1004,757
0,129,987,747
0,130,974,763
0,131,957,752
0,132,943,767
0,133,926,755
0,134,911,770
0,135,895,757
0,136,879,769
0,137,864,756
0,138,847,768
0,139,833,753
0,140,814,765
0,141,801,749
0,142,782,759
0,143,770,743
0,144,750,752
0,145,738,735
0,146,718,743
0,147,707,726
0,148,686,733
0,149,675,759
0,150,697,752
0,151,707,772
0,152,729,761
0,153,741,780
0,154,762,769
0,155,775,787
0,156,795,776
0,157,810,791
0,158,829,780
0,159,843,795
0,160,862,782
0,161,877,796
0,162,895,782
0,163,911,797
0,164,927,781
0,165,944,794
0,166,959,778
0,167,977,789
0,168,991,775
0,169,1009,785
0,170,1022,767
0,171,1040,776
0,172,1052,759
0,173,1059,784
0,174,1035,798
0,175,1007,804
0,176,980,817
0,177,962,805
0,178,946,821
0,179,928,808
0,180,911,823
0,181,894,810
0,182,875,824
0,183,859,809
0,184,840,822
0,185,824,808
0,186,804,820
0,187,789,804
0,188,789,803
0,189,755,796
0,190,733,807
0,191,720,789
0,192,698,796
0,193,686,779
0,194,663,786
0,195,676,804
0,196,704,813
0,197,734,821
0,198,763,826
0,199,784,830
0,200,812,834
0,201,1110,711
0,202,1119,729
0,203,1137,721
0,204,1147,737
0,205,1164,729
0,206,1175,744
0,207,1191,735
0,208,1203,750
0,209,1219,739
0,210,1231,754
0,211,1246,742
0,212,1259,756
0,213,1274,744
0,214,1288,757
0,215,1301,745
0,216,1302,769
0,217,1303,795
0,218,1288,783
0,219,1273,770
0,220,1258,782
0,221,1245,768
0,222,1229,779
0,223,1216,765
0,224,1199,775
0,225,1187,759
0,226,1170,770
0,227,1158,753
0,228,1140,761
0,229,1130,744
0,230,1111,753
0,231,1101,735
0,232,1092,759
0,233,1083,783
0,234,1103,776
0,235,1122,769
0,236,1114,794
0,237,1134,786
0,238,1152,779
0,239,1146,803
0,240,1164,794
0,241,1182,785
0,242,1195,801
0,243,1213,790
0,244,1226,805
0,245,1243,794
0,246,1257,808
0,247,1273,796
0,250,1335,787
0,251,1341,763
0,252,1348,739
0,253,1358,755
0,254,1375,746
0,255,1385,762
0,256,1401,752
0,257,1413,767
0,259,1440,769
0,260,1455,758
0,261,1467,771
0,262,1481,759
0,263,1495,771
0,264,1508,758
0,265,1521,769
0,266,1534,756
0,267,1548,766
0,268,1559,751
0,269,1564,777
0,270,1537,781
0,271,1509,783
0,272,1481,784
0,273,1467,796
0,274,1454,783
0,275,1438,794
0,276,1425,780
0,277,1409,791
0,278,1397,776
0,279,1381,786
0,280,1369,770
0,281,1352,779
0,282,1364,795
0,289,1280,783
0,291,1263,795
0,297,1170,761
0,298,1189,742
0,299,1200,713
