strip,pixel,x,y
0,1,544,482
0,2,614,375
0,4,781,334
0,5,911,321
0,6,989,378
0,7,1044,448
0,8,1098,545
0,9,1020,612
0,10,961,721
0,11,890,794
0,12,733,786
0,13,667,717
0,14,584,611
0,15,547,519
0,16,640,456
0,17,685,368
0,18,816,369
0,19,918,349
0,20,1012,401
0,21,1048,497
0,22,1043,587
0,23,909,645
0,24,848,749
0,25,694,705
0,26,656,591
0,27,583,509
0,28,718,435
0,29,754,406
0,30,864,395
0,31,951,426
0,32,976,489
0,33,1011,557
0,34,332,230
0,35,393,365
0,36,337,293
0,37,338,334
0,38,644,459
0,39,747,385
0,40,764,369
0,41,909,503
0,42,942,612
0,43,824,590
0,44,755,534
0,45,710,444
0,46,820,408
0,47,923,477
0,48,823,517
0,49,742,459
0,50,851,460
0,51,23,75
0,52,23,75
0,53,23,75
0,54,23,75
0,55,23,75
0,56,23,75
0,57,23,75
0,58,23,75
0,59,23,75
0,60,23,75
0,61,23,75
0,62,23,75
0,63,23,75
0,64,23,75
0,65,23,75
0,66,23,75
0,67,23,75
0,68,23,75
0,69,23,75
0,70,23,75
0,71,23,75
0,72,23,75
0,73,23,75
0,74,23,75
0,75,22,75
0,76,23,75
0,77,20,73
0,78,16,67
0,79,13,61
0,80,12,62
0,81,12,62
0,82,12,64
0,83,12,65
0,84,12,65
0,85,21,60
0,86,6,77
