strip,pixel,x,y
12,1,475,981
12,2,522,985
12,3,521,983
12,4,582,947
12,5,599,898
12,6,645,904
12,7,1032,703
12,8,1060,711
12,9,1069,700
12,10,769,839
12,11,790,801
12,12,832,812
12,13,813,764
12,14,771,753
12,15,747,793
12,16,702,783
12,17,682,823
12,18,639,815
12,19,618,858
12,20,571,854
12,21,554,897
12,22,507,894
12,23,491,937
12,24,444,938
12,25,409,894
12,26,458,893
12,27,477,848
12,28,524,849
12,29,543,806
12,30,592,810
12,31,610,769
12,32,656,775
12,33,681,735
12,35,749,705
12,36,791,715
12,37,774,667
12,38,726,656
12,39,703,695
12,40,657,689
12,41,633,726
12,42,587,721
12,43,565,763
12,44,516,760
12,45,495,804
12,46,446,803
12,47,426,848
12,48,376,850
12,49,346,807
12,50,395,804
12,51,415,759
12,52,466,760
12,53,488,716
12,54,537,719
12,55,561,677
12,56,609,681
12,57,636,641
12,58,682,648
12,59,708,611
12,61,734,572
12,62,689,565
12,63,661,602
12,64,614,596
12,65,587,636
12,66,538,631
12,67,513,673
12,68,462,672
12,69,437,714
12,70,388,716
12,71,366,761
12,72,316,764
12,73,285,724
12,74,336,719
12,75,360,674
12,76,412,671
12,77,436,629
12,78,487,630
12,79,514,590
12,80,565,592
12,81,596,553
12,82,641,558
12,83,669,519
12,84,717,528
12,85,700,486
12,86,651,477
12,87,617,512
12,88,573,512
12,89,543,550
12,90,494,550
12,91,462,586
12,92,442,548
12,93,414,590
12,94,387,630
12,95,360,589
12,96,336,634
12,97,309,677
12,98,259,685
12,99,282,638
12,100,345,648
12,101,906,789
12,102,928,754
12,103,970,769
12,104,992,736
12,105,1032,752
12,106,1055,720
12,107,1096,741
12,108,1121,710
12,109,1159,731
12,110,1185,700
12,111,1223,722
12,112,1249,694
12,113,1287,719
12,114,1314,693
12,115,1310,644
12,116,1282,668
12,117,1238,647
12,118,1208,676
12,119,1171,652
12,120,1146,680
12,121,1104,661
12,122,1083,693
12,123,1038,673
12,124,1015,707
12,125,972,688
12,126,950,722
12,127,908,705
12,128,891,742
12,129,864,692
12,130,889,660
12,131,932,672
12,132,955,640
12,133,999,655
12,134,1023,625
12,135,1067,642
12,136,1091,611
12,137,1134,630
12,138,1160,603
12,139,1202,624
12,140,1230,595
12,141,1271,619
12,142,1303,594
12,143,1300,544
12,144,1264,569
12,145,1226,545
12,146,1194,574
12,147,1155,553
12,148,1123,581
12,149,1084,564
12,150,1054,594
12,151,1013,575
12,152,985,606
12,153,942,591
12,154,915,624
12,155,872,610
12,156,846,645
12,157,828,598
12,158,857,562
12,159,901,577
12,160,928,541
12,161,972,559
12,162,1001,526
12,163,1044,544
12,164,1075,513
12,165,1115,533
12,166,1149,504
12,167,1188,524
12,168,1221,498
12,169,1260,521
12,170,1297,495
12,171,1295,461
12,172,1257,477
12,173,1254,427
12,174,1220,459
12,175,1182,478
12,176,1181,446
12,177,1144,471
12,178,1109,488
12,179,1067,473
12,180,1067,472
12,181,992,482
12,182,960,511
12,183,916,495
12,184,886,530
12,185,841,517
12,186,812,551
12,187,796,506
12,188,780,462
12,189,826,472
12,190,871,483
12,191,859,444
12,192,903,456
12,193,949,470
12,194,981,439
12,195,1026,460
12,196,1059,430
12,197,1101,445
12,198,1173,450
12,199,1186,450
12,200,1258,453
12,201,1368,698
12,202,1400,730
12,203,1431,707
12,204,1463,739
12,205,1495,717
12,206,1527,751
12,207,1560,731
12,208,1592,766
12,209,1627,748
12,210,1658,783
12,211,1693,767
12,212,1723,805
12,213,1760,789
12,214,1789,829
12,215,1828,816
12,216,1853,857
12,217,1893,846
12,218,1922,887
12,219,1962,878
12,220,1986,922
12,221,2005,873
12,222,1983,831
12,223,1939,841
12,224,1913,799
12,225,1868,806
12,226,1844,767
12,227,1802,780
12,228,1774,741
12,229,1733,753
12,230,1706,719
12,231,1665,735
12,232,1635,699
12,233,1598,716
12,234,1568,683
12,235,1531,700
12,236,1500,669
12,237,1466,689
12,238,1433,659
12,239,1400,680
12,240,1368,649
12,241,1368,599
12,242,1400,628
12,243,1435,608
12,244,1468,637
12,245,1504,620
12,246,1535,651
12,247,1574,632
12,248,1606,664
12,249,1644,649
12,250,1674,683
12,251,1715,669
12,252,1745,706
12,253,1787,692
12,254,1815,729
12,255,1857,719
12,256,1886,758
12,257,1929,749
12,258,1956,789
12,259,2002,782
12,260,2028,824
12,261,2048,777
12,262,2021,736
12,263,1976,742
12,264,1948,703
12,265,1903,709
12,266,1874,671
12,267,1830,680
12,268,1800,644
12,269,1757,657
12,270,1726,621
12,271,1685,636
12,272,1653,602
12,273,1613,616
12,274,1581,583
12,275,1543,602
12,276,1509,570
12,277,1472,589
12,278,1438,559
12,279,1402,579
12,280,1369,551
12,281,1369,502
12,282,1368,454
12,283,1405,484
12,284,1404,530
12,285,1440,510
12,286,1476,539
12,287,1513,525
12,288,1547,553
12,289,1587,539
12,290,1622,567
12,291,1661,557
12,292,1693,589
12,293,1737,576
12,294,1768,611
12,295,1813,599
12,296,1844,632
12,297,1902,688
12,298,1920,678
12,299,1968,717
