strip,pixel,x,y
0,3,910,636
0,4,926,615
0,5,926,615
0,6,917,605
0,7,904,597
0,8,890,593
0,9,876,582
0,10,860,576
0,11,846,570
0,12,829,564
0,13,814,561
0,14,797,555
0,15,782,549
0,16,764,544
0,17,749,544
0,18,732,541
0,19,714,538
0,20,698,536
0,21,681,533
0,22,662,527
0,23,647,526
0,24,630,524
0,25,613,522
0,26,596,520
0,27,577,516
0,28,560,516
0,29,543,514
0,30,526,516
0,31,545,485
0,32,561,486
0,33,578,490
0,34,595,491
0,35,608,492
0,36,626,494
0,37,644,497
0,38,661,500
0,39,677,503
0,40,693,502
0,41,709,508
0,42,726,511
0,43,743,513
0,44,758,515
0,45,776,520
0,46,792,523
0,47,808,527
0,48,824,532
0,49,840,537
0,50,856,540
0,51,868,548
0,52,888,557
0,53,901,563
0,54,916,567
0,55,933,579
0,56,931,554
0,57,921,540
0,58,907,533
0,59,893,526
0,60,879,523
0,61,862,513
0,62,847,510
0,63,833,503
0,64,816,501
0,65,801,495
0,66,785,493
0,67,768,488
0,68,751,488
0,69,735,484
0,70,719,483
0,71,704,477
0,72,687,478
0,73,672,475
0,74,655,473
0,75,638,471
0,76,622,468
0,77,606,464
0,78,589,464
0,79,573,463
0,80,554,462
0,81,568,435
0,82,584,436
0,83,600,440
0,84,618,441
0,85,632,444
0,86,649,443
0,87,665,447
0,88,680,447
0,89,696,450
0,90,712,451
0,91,728,454
0,92,743,454
0,93,759,457
0,94,776,463
0,95,791,467
0,96,808,468
0,97,823,473
0,98,837,478
0,99,855,482
0,100,869,490
0,101,882,493
0,102,940,473
0,103,909,505
0,104,924,512
0,105,929,492
0,106,916,482
0,107,903,475
0,108,889,470
0,109,875,459
0,110,859,459
0,111,845,448
0,112,828,441
0,113,815,437
0,114,798,440
0,115,782,431
0,116,767,434
0,117,751,429
0,118,735,432
0,119,721,429
0,120,704,424
0,121,690,425
0,122,673,423
0,123,659,420
0,124,642,420
0,125,623,414
0,126,608,415
0,127,593,415
0,128,576,415
0,129,553,410
0,130,570,388
0,131,586,390
0,132,601,389
0,133,616,391
0,134,633,391
0,135,649,396
0,136,666,396
0,137,680,400
0,138,697,394
0,139,710,401
0,140,728,395
0,141,743,399
0,142,759,398
0,143,775,408
0,144,790,400
0,145,804,405
0,146,821,415
0,147,833,412
0,148,851,414
0,149,866,408
0,150,879,431
0,151,892,434
0,152,911,433
0,153,918,443
0,154,927,432
0,155,917,418
0,156,900,417
0,157,885,405
0,158,870,404
0,159,857,394
0,160,842,386
0,161,825,380
0,162,811,379
0,163,796,373
0,164,778,371
0,165,765,367
0,166,749,372
0,167,735,373
0,168,716,359
0,169,703,377
0,170,688,382
0,171,674,374
0,172,656,374
0,173,642,371
0,174,625,370
0,175,611,368
0,176,592,367
0,177,577,363
0,178,560,361
0,179,563,339
0,180,578,340
0,181,595,344
0,182,608,344
0,183,623,347
0,184,640,330
0,185,656,342
0,186,673,342
0,187,688,348
0,188,707,351
0,189,722,350
0,190,738,350
0,191,753,350
0,192,769,354
0,193,784,360
0,194,800,362
0,195,816,362
0,196,831,362
0,197,846,373
0,198,869,376
0,199,876,387
1,0,892,388
1,1,907,397
1,2,544,759
1,3,497,761
1,4,488,737
1,5,437,759
1,6,419,760
1,7,367,713
1,8,383,715
1,9,402,713
1,10,421,716
1,11,440,719
1,12,459,721
1,13,479,721
1,14,497,724
1,15,519,725
1,16,539,725
1,17,559,727
1,18,574,730
1,19,597,733
1,20,618,737
1,21,638,737
1,22,659,745
1,23,681,745
1,24,700,756
1,25,720,762
1,26,737,766
1,27,757,770
1,28,776,775
1,29,794,782
1,30,814,795
1,31,831,811
