strip,pixel,x,y
3,126,477,483
3,127,454,485
3,128,431,485
3,129,428,461
3,130,433,455
3,131,458,453
3,132,475,449
3,133,499,449
3,134,520,456
3,135,529,452
3,136,551,454
3,137,575,452
3,138,587,453
3,139,611,452
3,140,627,453
3,141,644,452
3,142,656,452
3,143,675,449
3,144,696,454
3,145,715,458
3,146,722,453
3,147,742,452
3,148,759,456
3,149,772,460
3,150,796,478
3,151,803,473
3,152,822,485
3,153,837,469
3,154,822,455
3,155,815,454
3,156,791,447
3,157,771,440
3,158,753,437
3,159,748,432
3,160,727,428
3,161,706,425
3,162,682,420
3,163,664,421
3,164,656,418
3,165,633,426
3,166,616,425
3,167,589,413
3,168,579,426
3,169,568,426
3,170,548,425
3,171,541,421
3,172,521,422
3,173,512,420
3,174,490,422
3,175,467,422
3,176,443,420
3,177,421,420
3,178,418,392
3,179,421,391
3,180,445,392
3,181,465,391
3,182,485,390
3,183,500,373
3,184,522,386
3,185,530,383
3,186,553,386
3,187,578,388
3,188,598,390
3,189,622,395
3,190,637,393
3,191,649,394
3,192,673,401
3,193,676,400
3,194,699,401
3,195,721,404
3,196,742,407
3,197,745,411
3,198,767,414
3,199,796,419
4,0,809,423
4,1,1422,394
4,2,1436,397
4,3,1461,395
4,4,1467,384
4,5,1464,374
4,6,1440,366
4,7,1429,362
4,8,1421,364
4,9,1402,364
4,10,1385,366
4,11,1369,371
4,12,1352,371
4,13,1336,374
4,14,1315,374
4,15,1303,377
4,16,1298,375
4,17,1281,378
4,18,1263,381
4,19,1240,386
4,20,1231,388
4,21,1213,391
4,22,1195,399
4,23,1177,403
4,24,1154,409
4,25,1148,412
4,26,1131,415
4,27,1110,423
4,28,1086,428
4,29,1091,410
4,30,1095,407
4,31,1108,398
4,32,1127,395
4,33,1135,391
4,34,1153,387
4,35,1172,380
4,36,1182,376
4,37,1197,374
4,38,1218,370
4,39,1224,369
4,40,1244,362
4,41,1247,364
4,42,1267,358
4,43,1288,355
4,44,1307,352
4,45,1327,351
4,46,1343,349
4,47,1356,351
4,48,1374,348
4,49,1390,344
4,50,1404,343
4,51,1428,341
4,52,1568,1077
4,53,1413,316
4,54,1402,318
4,55,1390,320
4,56,1366,320
4,57,1357,323
4,58,1337,328
4,59,1322,337
4,60,1304,338
4,61,1284,339
4,62,1269,339
4,63,1253,343
4,64,1231,352
4,65,1211,360
4,66,1194,360
4,67,1185,358
4,68,1168,361
4,69,1152,369
4,70,1143,372
4,71,1132,371
4,72,1111,372
4,73,1099,378
4,74,1105,358
4,75,1113,352
4,76,1120,347
4,77,1133,344
4,78,1150,345
4,79,1162,340
4,80,1175,336
4,81,1175,336
4,82,1190,335
4,83,1188,344
4,84,1235,329
4,85,1245,322
4,86,1259,318
4,87,1281,311
4,88,1298,312
4,89,1318,304
4,90,1342,299
4,91,1360,299
4,92,1365,298
4,93,1383,296
4,94,1380,281
4,95,1369,276
4,96,1348,280
4,97,1326,291
4,98,1320,288
4,99,1295,288
4,100,1277,292
4,101,1263,295
4,102,1265,292
4,103,1242,291
4,104,1224,289
4,105,1211,299
4,106,1200,300
4,107,1187,303
4,108,1173,308
4,109,1145,318
4,110,1136,317
4,111,1130,319
4,112,1124,321
4,113,1129,308
4,114,1136,297
4,115,1155,287
4,116,1168,287
4,117,1181,282
4,118,1198,276
4,119,1211,271
4,120,1228,268
4,121,1246,266
4,122,1256,270
4,123,1273,267
4,124,1280,266
4,125,1297,265
4,126,1310,268
4,127,1325,266
4,128,1340,265
4,129,1341,249
4,130,1320,241
4,131,1310,238
4,132,1288,241
4,133,1271,242
4,134,1264,243
4,135,1248,241
4,136,1229,246
4,137,1215,247
4,138,1196,256
4,139,1186,258
4,140,1171,260
4,141,1155,266
4,142,1147,263
4,143,1172,257
4,144,1169,245
4,145,1178,233
4,146,1182,230
4,147,1195,232
4,148,1211,223
4,149,1229,221
4,150,1244,219
4,151,1259,216
4,152,1277,214
4,153,1290,217
4,154,1302,218
4,155,1318,216
4,156,1319,202
4,157,1308,196
4,158,1302,193
4,159,1277,194
4,160,1264,192
4,161,1250,191
4,162,1236,194
4,163,1222,197
4,164,1207,201
4,165,1203,198
4,166,1188,206
4,167,1180,208
4,168,1183,189
4,169,1189,183
4,170,1198,180
4,171,1211,175
4,172,1228,168
4,173,1242,169
4,174,1249,171
4,175,1274,170
4,176,1291,170
4,177,1297,170
4,178,1314,180
4,179,1315,167
4,180,1299,157
4,181,1293,151
4,182,1274,151
4,183,1254,151
4,184,1237,148
4,185,1230,152
4,186,1210,160
4,187,1209,162
4,188,1217,145
4,189,1227,147
4,190,1249,128
4,191,1251,131
4,192,1276,131
4,193,1289,136
4,194,1290,136
4,195,1291,154
4,196,1294,118
4,197,1283,109
4,198,1266,107
4,199,1271,100
5,0,1284,96
5,1,1243,802
5,2,1216,930
5,3,1192,936
5,4,1174,940
5,5,1149,948
5,6,1122,962
5,7,1103,973
5,8,1092,973
5,9,1073,981
5,10,1049,993
5,11,1032,997
5,12,1001,1008
5,13,980,1013
5,14,991,976
5,15,1004,963
5,16,1022,961
5,17,1042,953
5,18,1069,949
5,19,1081,939
5,20,1108,932
5,21,1126,924
5,22,1151,918
5,23,1161,912
5,24,1197,902
5,25,1212,899
5,26,1234,891
5,27,1253,884
5,28,1271,882
5,29,1285,878
5,30,1306,875
5,31,1348,871
5,32,1359,876
5,33,1360,876
5,34,1409,873
5,35,1425,868
5,36,1445,867
5,37,1468,870
5,38,1497,867
5,39,1504,866
5,40,1525,868
5,41,1562,871
5,42,1545,834
5,43,1524,831
5,44,1509,828
5,45,1497,830
5,46,1462,831
5,47,1441,834
5,48,1417,835
5,49,1401,841
5,50,1399,837
5,51,1372,836
5,52,1333,841
5,53,1310,845
5,54,1299,846
5,55,1279,848
5,56,1262,850
5,57,1242,853
5,58,1219,857
5,59,1201,864
5,60,1176,871
5,61,1147,879
5,62,1125,888
5,63,1108,893
5,64,1088,899
5,65,1071,906
5,66,1048,910
5,67,1020,921
5,68,996,921
5,69,985,929
5,70,999,894
5,71,1011,890
5,72,1021,885
5,73,1044,877
5,74,1076,870
5,75,1093,864
5,76,1119,856
5,77,1137,850
5,78,1154,846
5,79,1174,838
5,80,1191,834
5,81,1208,829
5,82,1231,822
5,83,1252,818
5,84,1267,809
5,85,1291,809
5,86,1317,809
5,87,1327,806
5,88,1349,803
5,89,1376,803
5,90,1390,802
5,91,1405,799
5,92,1429,797
5,93,1450,794
5,94,1468,793
5,95,1491,792
5,96,1513,791
5,97,1516,763
5,98,1500,753
5,99,1480,754
5,100,1465,754
5,101,1443,754
5,102,1408,761
5,103,1389,762
5,104,1374,763
5,105,1359,763
5,106,1327,767
5,107,1311,768
5,108,1286,774
5,109,1272,773
5,110,1246,779
5,111,1228,783
5,112,1219,786
5,113,1193,794
5,114,1182,794
5,115,1164,801
5,116,1152,805
5,117,1117,819
5,118,1099,825
5,119,1079,833
5,120,1054,839
5,121,1040,843
5,122,1022,846
5,123,1012,848
5,124,1007,818
5,125,1026,810
5,126,1044,804
5,127,1063,796
5,128,1083,791
5,129,1098,789
5,130,1118,780
5,131,1136,774
5,132,1158,766
5,133,1168,762
5,134,1188,756
5,135,1205,751
5,136,1223,747
5,137,1245,744
5,138,1259,743
5,139,1277,738
5,140,1295,737
5,141,1314,733
5,142,1333,734
5,143,1358,731
5,144,1376,729
5,145,1412,742
5,146,1412,726
5,147,1441,722
5,148,1463,722
5,149,1478,720
5,150,1493,722
5,151,1458,684
5,152,1448,682
5,153,1432,685
5,154,1421,684
5,155,1405,683
5,156,1384,685
5,157,1367,688
5,158,1330,694
5,159,1311,696
5,160,1295,698
5,161,1278,700
5,162,1259,701
5,163,1239,705
5,164,1220,708
5,165,1213,709
5,166,1179,720
5,167,1168,724
5,168,1153,730
5,169,1135,733
5,170,1112,745
5,171,1094,752
5,172,1080,753
5,173,1060,761
5,174,1044,765
5,175,1031,769
5,176,1010,773
5,177,1012,742
5,178,1026,737
5,179,1037,727
5,180,1055,728
5,181,1083,715
5,182,1097,712
5,183,1113,704
5,184,1134,699
5,185,1146,695
5,186,1163,689
5,187,1188,681
5,188,1204,679
5,189,1214,674
5,190,1236,672
5,191,1252,668
5,192,1271,665
5,193,1277,666
5,194,1302,664
5,195,1325,659
5,196,1342,657
5,197,1363,653
5,198,1386,653
5,199,1396,655
6,0,1421,648
6,1,618,1038
6,2,597,1037
6,3,599,1037
6,4,573,1034
6,5,591,1036
6,6,595,1034
6,7,592,1037
6,8,595,1039
6,9,592,1037
6,10,598,1038
6,11,592,1038
6,12,595,1037
6,13,591,1036
6,14,597,1037
6,15,601,1037
6,16,595,1038
6,17,595,1039
6,18,591,1036
6,19,615,1037
6,20,588,1038
6,21,571,1037
6,22,594,1036
6,23,594,1036
6,24,620,1036
6,25,597,1038
6,26,595,1037
6,27,597,1035
6,28,602,1037
6,29,640,1037
6,30,618,1034
6,31,625,1035
6,32,677,1042
6,33,634,1038
6,34,631,1038
6,35,626,1036
6,36,629,1037
6,37,633,1034
6,38,640,1036
6,39,658,1040
6,40,633,1035
6,41,620,1038
6,42,626,1039
6,43,629,1035
6,44,649,1040
6,45,625,1035
6,46,642,1036
6,47,703,1044
6,48,624,1035
6,49,633,1035
6,50,615,1035
6,51,631,1038
6,52,625,1037
6,53,636,1036
6,54,619,1034
6,55,625,1037
6,56,632,1036
6,57,619,1036
6,58,623,1035
6,59,617,1037
6,60,611,1035
6,61,629,1037
6,62,627,1037
6,63,615,1037
6,64,625,1036
6,65,638,1038
6,66,625,1034
6,67,634,1038
6,68,649,1040
6,69,627,1038
6,70,633,1039
6,71,630,1034
6,72,617,1037
6,73,621,1035
6,74,620,1035
6,75,616,1035
6,76,632,1037
6,77,651,1046
6,78,585,1036
6,79,623,1037
6,80,589,1033
6,81,622,1035
6,82,623,1035
6,83,546,1034
6,84,623,1038
6,85,623,1038
6,86,618,1037
6,87,626,1037
6,88,612,1037
6,89,612,1036
6,90,622,1037
6,91,616,1037
6,92,659,1037
6,93,662,1038
6,94,598,1036
6,95,633,1037
6,96,642,1039
6,97,643,1036
6,98,640,1044
6,99,621,1036
6,100,635,1035
6,101,660,1038
6,102,657,1039
6,103,639,1038
6,104,604,1035
6,105,615,1038
6,106,598,1037
6,107,586,1036
6,108,591,1036
6,109,617,1038
6,110,591,1037
6,111,571,1037
6,112,595,1040
6,113,587,1038
6,114,594,1036
6,115,598,1038
6,116,591,1037
6,117,600,1037
6,118,628,1038
6,119,603,1035
6,120,619,1037
6,121,614,1038
6,122,595,1038
6,123,599,1036
6,124,593,1038
6,125,571,1035
6,126,591,1036
6,127,627,1039
6,128,613,1038
6,129,622,1039
6,130,596,1037
6,131,616,1037
6,132,641,1040
6,133,592,1037
6,134,595,1038
6,135,594,1039
6,136,617,1038
6,137,603,1037
6,138,596,1036
6,139,596,1038
6,140,589,1037
6,141,595,1036
6,142,590,1036
6,143,596,1038
6,144,593,1036
6,145,592,1037
6,146,599,1038
6,147,613,1038
6,148,597,1039
6,149,588,1037
6,150,612,1039
6,151,610,1039
6,152,588,1036
6,153,588,1037
6,154,588,1037
6,155,589,1038
6,156,591,1039
6,157,590,1038
6,158,588,1037
6,159,571,1037
6,160,588,1039
6,161,605,1038
6,162,592,1037
6,163,590,1037
6,164,591,1036
6,165,593,1037
6,166,594,1038
6,167,588,1037
6,168,606,1036
6,169,592,1037
6,170,591,1038
6,171,595,1039
6,172,589,1038
6,173,585,1037
6,174,612,1038
6,175,609,1039
6,176,610,1039
6,177,612,1040
6,178,612,1039
6,179,587,1037
6,180,585,1039
6,181,587,1037
6,182,606,1037
6,183,588,1038
6,184,586,1039
6,185,625,1039
6,186,591,1039
6,187,612,1039
6,188,603,1039
6,189,586,1036
6,190,610,1038
6,191,585,1037
6,192,591,1037
6,193,585,1037
6,194,584,1038
6,195,591,1037
6,196,589,1037
6,197,585,1037
6,198,590,1037
6,199,591,1037
