strip,pixel,x,y
0,4,955,1002
0,5,955,1002
0,6,973,944
0,7,985,919
0,8,972,848
0,9,983,833
0,10,957,800
0,11,989,769
0,12,1002,763
0,13,978,716
0,14,1024,703
0,15,1020,698
0,16,986,669
0,17,1038,640
0,18,984,611
0,19,1011,615
0,20,1031,595
0,21,997,573
0,22,1036,557
0,23,994,535
0,24,1043,529
0,25,1029,513
0,26,1033,505
0,27,1034,493
0,28,1043,486
0,29,1058,475
0,30,1052,450
0,31,1077,402
0,32,1082,401
0,33,1087,401
0,34,1100,403
0,35,1084,390
0,36,1099,399
0,37,1091,388
0,38,1094,389
0,39,1095,392
0,40,1043,397
0,41,1064,409
0,42,1045,421
0,43,1054,470
0,44,1009,469
0,45,1050,488
0,46,1003,486
0,47,1014,486
0,48,984,453
0,49,984,453
0,50,1009,454
0,51,1004,412
0,52,993,404
0,53,992,392
0,54,984,388
0,55,987,397
0,56,1009,382
0,57,1000,375
0,58,995,331
0,59,959,338
0,60,956,318
0,61,934,345
0,62,943,327
0,63,941,288
0,64,896,261
0,65,951,273
0,66,934,245
0,67,962,237
0,68,979,243
0,69,957,218
0,70,980,203
0,71,960,227
0,72,960,233
0,73,964,234
0,74,951,237
0,75,977,239
0,76,979,234
0,77,1023,236
0,78,996,245
0,79,1010,247
0,80,1018,262
0,81,1059,284
0,82,1015,301
0,83,1024,337
0,84,1075,326
0,85,1044,373
0,86,1073,377
0,87,1044,375
0,88,1024,386
0,89,1081,366
0,90,1085,368
0,91,1059,323
0,92,1072,365
0,93,1077,355
0,94,1103,321
0,95,1075,319
0,96,1090,309
0,97,1099,296
0,98,1088,277
0,99,1121,307
0,100,1122,325
0,101,1114,314
0,102,1111,302
0,103,1068,283
0,104,1040,248
0,105,1077,239
0,106,1032,251
0,107,1082,237
0,108,1037,228
0,109,1061,228
0,110,1024,200
0,111,1088,191
0,112,1082,224
0,113,1094,192
0,114,1092,232
0,115,1133,245
0,116,1106,255
0,117,1106,252
0,118,1132,235
0,119,1113,275
0,120,1113,284
0,121,1146,259
0,122,1179,248
0,123,1186,244
0,124,1190,231
0,125,1186,229
0,126,1157,230
0,127,1152,231
0,128,1141,222
0,129,1124,203
0,130,1169,185
0,131,1171,198
0,132,1185,232
0,133,1163,220
0,134,1170,213
0,135,1159,195
0,136,1161,162
0,137,1136,161
0,138,1101,176
0,139,1098,156
0,140,1089,160
0,141,1071,157
0,142,1066,154
0,143,1075,169
0,144,1063,175
0,145,1040,183
0,146,1022,174
0,147,1012,184
0,148,978,201
0,149,969,193
0,150,967,197
0,151,962,193
0,152,950,188
0,153,951,187
0,154,934,193
0,155,903,220
0,156,883,215
0,157,891,193
0,158,889,182
0,159,879,182
0,160,865,178
0,161,870,146
0,162,822,144
0,163,823,143
0,164,831,116
0,165,837,97
0,166,799,96
0,167,784,92
0,168,791,85
0,169,797,60
0,170,789,50
0,171,802,71
0,172,831,56
0,173,819,51
0,174,796,47
0,175,825,48
0,176,849,47
0,177,838,55
0,178,856,42
0,179,894,38
0,180,911,39
0,181,916,57
0,182,902,60
0,183,894,55
0,184,905,47
0,185,911,35
0,186,916,34
0,187,938,29
0,188,956,13
0,189,970,37
0,190,989,27
0,191,1018,43
0,192,999,47
0,193,1003,47
0,194,1010,25
0,195,1027,32
0,196,1051,21
0,197,1071,27
0,198,1090,32
0,199,1097,37
1,0,1146,34
1,1,852,791
1,2,828,813
1,3,810,796
1,4,794,790
1,5,781,783
1,6,759,780
1,7,739,766
1,8,730,764
1,9,699,751
1,10,686,755
1,11,663,749
1,12,650,747
1,13,620,740
1,14,596,741
1,15,578,738
1,16,566,737
1,17,538,729
1,18,515,729
1,19,496,725
1,20,477,724
1,21,454,720
1,22,437,722
1,23,419,721
1,24,397,718
1,25,414,680
1,26,434,681
1,27,453,681
1,28,469,683
1,29,489,687
1,30,506,688
1,31,530,691
1,32,536,692
1,33,563,697
1,34,587,699
1,35,608,699
1,36,632,701
1,37,648,702
1,38,660,704
1,39,684,712
1,40,705,718
1,42,749,729
1,43,764,734
1,44,783,741
1,45,805,751
1,46,818,756
1,47,832,767
1,48,852,780
1,49,868,795
1,50,878,805
1,51,884,819
1,52,890,784
1,53,887,780
1,54,878,762
1,55,866,747
1,56,849,733
1,57,840,726
1,58,817,711
1,59,800,706
1,60,779,699
1,61,759,691
1,62,738,686
1,63,724,676
1,64,703,672
1,65,686,668
1,66,664,663
1,67,645,663
1,68,625,662
1,69,606,664
1,70,585,660
1,71,565,659
1,72,546,652
1,73,526,649
1,74,506,647
1,75,487,645
1,76,471,643
1,77,453,647
1,78,428,642
1,79,440,624
1,80,470,610
1,81,488,610
1,82,497,608
1,83,518,609
1,84,542,615
1,85,561,613
1,86,578,617
1,87,600,618
1,88,618,620
1,89,637,624
1,90,660,626
1,91,677,630
1,92,695,630
1,93,714,634
1,94,734,642
1,95,748,646
1,96,769,653
1,97,787,658
1,98,807,664
1,99,817,669
1,100,835,677
1,101,482,858
1,102,424,862
1,103,425,844
1,104,363,868
1,105,351,872
1,106,271,850
1,107,298,835
1,108,317,832
1,109,340,835
1,110,363,837
1,111,378,840
1,112,398,837
1,113,417,842
1,114,444,843
1,115,465,855
1,116,487,851
1,117,502,853
1,118,526,853
1,119,550,863
1,120,567,856
1,121,588,861
1,122,622,866
1,123,639,876
1,124,651,876
1,125,679,884
1,126,707,887
1,127,725,897
1,128,748,902
1,129,768,921
1,130,790,928
1,131,808,941
1,132,827,959
1,133,844,968
1,134,865,986
1,135,874,1007
1,136,890,1013
1,137,914,1008
1,138,882,961
1,139,876,956
1,140,866,938
1,141,854,923
1,142,837,910
1,143,822,902
1,144,800,894
1,145,783,882
1,146,763,876
1,147,743,861
1,148,728,857
1,149,703,851
1,150,673,838
1,151,657,833
1,152,642,830
1,153,620,826
1,154,600,820
1,155,573,816
1,156,555,816
1,157,535,812
1,158,512,807
1,159,490,801
1,160,464,799
1,161,448,795
1,162,421,795
1,163,406,793
1,164,395,794
1,165,377,791
1,166,345,794
1,167,321,793
1,168,349,741
1,169,362,752
1,170,383,753
1,171,398,755
1,172,420,756
1,173,435,759
1,174,462,761
1,175,478,764
1,176,498,766
1,177,523,765
1,178,542,771
1,179,561,774
1,180,587,782
1,181,608,787
1,182,634,786
1,183,643,785
1,184,674,791
1,185,681,791
1,186,711,798
1,187,730,807
1,188,757,817
1,189,770,822
1,190,790,836
1,191,801,836
1,192,823,845
1,193,844,865
1,194,864,874
1,195,870,894
1,196,884,911
1,197,888,859
1,198,882,863
1,199,874,847
2,0,869,844
2,1,1531,650
2,2,1523,615
2,3,1511,616
2,4,1492,616
2,5,1473,616
2,6,1453,618
2,7,1434,620
2,8,1421,620
2,9,1398,621
2,10,1375,619
2,11,1365,619
2,12,1345,620
2,13,1319,623
2,14,1301,627
2,15,1281,630
2,16,1263,632
2,17,1252,636
2,18,1228,639
2,19,1211,647
2,20,1190,651
2,21,1172,659
2,22,1153,663
2,23,1135,668
2,24,1114,673
2,25,1103,679
2,26,1096,681
2,27,1094,657
2,28,1109,645
2,29,1114,641
2,30,1127,635
2,31,1156,628
2,32,1174,624
2,33,1191,618
2,34,1210,613
2,35,1221,610
2,36,1240,605
2,37,1262,598
2,38,1282,595
2,39,1299,591
2,40,1318,589
2,41,1333,585
2,42,1352,587
2,43,1376,585
2,44,1392,586
2,45,1412,584
2,46,1434,584
2,47,1453,583
2,48,1470,583
2,49,1491,580
2,50,1508,582
2,51,1510,582
2,52,1520,549
2,53,1509,549
2,54,1493,549
2,55,1473,548
2,56,1453,548
2,57,1444,549
2,58,1413,552
