strip,pixel,x,y
3,80,1556,0
3,83,358,0
3,85,358,0
3,86,358,0
3,87,358,0
3,91,661,529
3,92,568,0
3,93,358,0
3,94,358,0
3,95,358,0
3,96,358,0
3,97,358,0
3,98,358,0
3,99,358,0
3,100,358,0
3,103,358,0
3,107,358,0
3,109,358,0
3,111,358,0
3,112,358,0
3,114,358,0
3,115,358,0
3,116,358,0
3,117,358,0
3,118,358,0
3,119,358,0
3,120,358,0
3,122,358,0
3,123,358,0
3,125,358,0
3,126,358,0
3,127,358,0
3,129,358,0
3,130,358,0
3,131,358,0
3,132,358,0
3,133,358,0
3,134,358,0
3,135,358,0
3,136,358,0
3,137,358,0
3,138,358,0
3,139,978,396
3,140,358,0
3,141,358,0
3,142,358,0
3,143,358,0
3,144,358,0
3,145,358,0
3,146,358,0
3,148,358,0
3,149,489,0
3,150,358,0
3,151,358,0
3,152,358,0
3,153,358,0
3,154,358,0
3,156,358,0
3,157,358,0
3,158,358,0
3,159,358,0
3,160,358,0
3,162,358,0
3,163,358,0
3,165,358,0
3,166,358,0
3,167,358,0
3,168,358,0
3,169,358,0
3,170,358,0
3,171,358,0
3,172,358,0
3,173,358,0
3,174,358,0
3,175,661,529
3,176,358,0
3,177,358,0
3,179,358,0
3,180,358,0
3,181,358,0
3,182,358,0
3,183,358,0
3,184,978,387
3,185,358,0
3,187,358,0
3,188,358,0
3,189,358,0
3,190,358,0
3,191,358,0
3,192,358,0
3,193,358,0
3,194,358,0
3,195,534,0
3,196,358,0
3,197,358,0
3,198,357,0
3,199,358,0
4,0,358,0
4,1,1448,401
4,2,1458,410
4,3,1481,409
4,4,1483,405
4,5,1486,394
4,6,1483,387
4,7,1464,376
4,8,1447,382
4,9,1447,382
4,10,1420,385
4,11,1397,380
4,12,1391,386
4,13,1363,382
4,14,1356,386
4,15,1326,387
4,16,1317,388
4,17,1291,391
4,18,1274,394
4,19,1267,395
4,20,1240,400
4,21,1230,403
4,22,1211,411
4,23,1199,415
4,24,1169,423
4,25,1163,424
4,26,1134,430
4,27,1125,431
4,28,1103,436
4,29,1105,429
4,30,1115,416
4,31,1121,408
4,32,1138,409
4,33,1149,408
4,34,1158,404
4,35,1184,394
4,36,1208,388
4,37,1212,387
4,38,1230,379
4,39,1248,376
4,40,1261,371
4,41,1283,367
4,42,1291,366
4,43,1317,364
4,44,1325,364
4,45,1349,361
4,46,1357,361
4,47,1384,360
4,48,1387,360
4,49,1411,357
4,50,1428,353
4,51,1449,355
4,52,1448,353
4,53,1434,329
4,54,1418,330
4,55,1410,334
4,56,1406,335
4,57,1382,335
4,58,1375,337
4,59,1349,339
4,60,1336,339
4,61,1314,341
4,62,1288,343
4,63,1288,343
4,64,1268,346
4,65,1244,351
4,66,1235,352
4,67,1221,355
4,68,1208,360
4,69,1184,371
4,70,1177,372
4,71,1143,375
4,72,1124,381
4,73,1122,382
4,74,1129,351
4,75,1132,349
4,76,1136,343
4,77,1144,338
4,78,1152,337
4,79,1174,341
4,80,1198,333
4,81,1219,325
4,82,1226,323
4,83,1244,320
4,84,1252,318
4,85,1273,318
4,86,1294,316
4,87,1301,316
4,88,1326,313
4,89,1333,314
4,90,1357,311
4,91,1378,309
4,92,1382,309
4,93,1405,305
4,94,1399,289
4,95,1393,282
4,96,1380,283
4,97,1375,284
4,98,1352,286
4,99,1327,286
4,100,1310,287
4,101,1304,288
4,102,1298,289
4,103,1278,289
4,104,1256,293
4,105,1251,293
4,106,1234,298
4,107,1221,300
4,108,1203,302
4,109,1176,303
4,110,1168,306
4,111,1150,312
4,112,1158,297
4,113,1173,283
4,114,1167,286
4,115,1174,282
4,116,1207,279
4,117,1221,275
4,118,1232,274
4,119,1244,270
4,120,1260,265
4,121,1264,265
4,122,1290,264
4,123,1302,262
4,124,1308,262
4,125,1324,261
4,126,1338,263
4,127,1360,260
4,128,1371,260
4,129,1381,252
4,130,1359,235
4,131,1346,236
4,132,1336,237
4,133,1317,236
4,134,1292,238
4,135,1272,241
4,136,1268,240
4,137,1260,240
4,138,1239,243
4,139,1220,251
4,140,1215,250
4,141,1188,253
4,142,1184,255
4,143,1194,247
4,144,1197,232
4,145,1205,226
4,146,1228,218
4,147,1233,216
4,148,1240,214
4,149,1265,213
4,150,1272,212
4,151,1285,214
4,152,1318,210
4,153,1319,211
4,154,1337,206
4,155,1347,207
4,156,1357,204
4,157,1348,194
4,158,1339,191
4,159,1315,192
4,160,1299,189
4,161,1291,188
4,162,1272,189
4,163,1252,193
4,164,1247,192
4,165,1231,195
4,166,1227,197
4,167,1207,204
4,168,1217,186
4,169,1221,181
4,170,1224,181
4,171,1230,179
4,172,1245,171
4,173,1271,165
4,174,1276,167
4,175,1290,168
4,176,1307,168
4,177,1326,171
4,178,1332,173
4,179,1347,166
4,180,1340,149
4,181,1320,148
4,182,1314,148
4,183,1287,144
4,184,1278,138
4,185,1273,138
4,186,1254,145
4,187,1239,149
4,188,1261,136
4,189,1270,128
4,190,1276,126
4,191,1295,121
4,192,1311,126
4,193,1311,126
4,194,1332,127
4,195,1350,120
4,196,1333,108
4,197,1323,105
4,198,1306,101
4,199,1304,94
5,0,1308,91
5,1,1265,766
5,2,1233,940
5,3,1223,945
5,4,1195,948
5,5,1170,956
5,6,1141,980
5,7,1129,984
5,8,1095,993
5,9,1077,999
5,10,1047,1010
5,11,1031,1020
5,12,1022,1023
5,13,1012,1025
5,14,1019,1001
5,15,1019,1001
5,16,1028,984
5,17,1048,977
5,18,1083,972
5,19,1083,973
5,20,1109,960
5,21,1131,953
5,22,1158,941
5,23,1181,929
5,24,1212,922
5,25,1227,920
5,26,1240,914
5,27,1267,905
5,28,1294,902
5,29,1304,900
5,30,1330,899
5,31,1360,894
5,32,1377,897
5,33,1386,896
5,34,1420,894
5,35,1440,890
5,36,1455,891
5,37,1484,891
5,38,1486,891
5,39,1531,890
5,40,1542,891
5,41,1582,893
5,42,1589,892
5,43,1576,850
5,44,1557,847
5,45,1562,852
5,46,1501,851
5,47,1482,851
5,48,1451,851
5,49,1428,859
5,50,1401,852
5,51,1385,855
5,52,1352,855
5,53,1327,858
5,54,1313,861
5,55,1290,864
5,56,1268,865
5,57,1249,870
5,58,1224,870
5,59,1203,881
5,60,1196,882
5,61,1168,891
5,62,1166,891
5,63,1137,904
5,64,1114,914
5,65,1087,922
5,66,1077,928
5,67,1046,932
5,68,1031,935
5,69,1015,942
5,70,1028,907
5,71,1029,904
5,72,1043,895
5,73,1067,888
5,74,1085,883
5,75,1112,875
5,76,1137,868
5,77,1151,863
5,78,1173,858
5,79,1190,850
5,80,1212,845
5,81,1230,840
5,82,1230,840
5,83,1256,833
5,84,1293,821
5,85,1293,820
5,86,1320,819
5,87,1348,820
5,88,1373,817
5,89,1396,817
5,90,1422,812
5,91,1430,812
5,92,1455,811
5,93,1510,808
5,94,1529,808
5,95,1546,808
5,96,1580,807
5,97,1542,770
5,98,1536,768
5,99,1540,770
5,100,1498,767
5,101,1473,766
5,102,1443,772
5,103,1424,773
5,104,1406,774
5,105,1389,775
5,106,1373,774
5,107,1354,775
5,108,1324,780
5,109,1302,780
5,110,1282,783
5,111,1257,790
5,112,1236,797
5,113,1226,800
5,114,1197,807
5,115,1182,814
5,116,1163,819
5,117,1154,821
5,118,1118,834
5,119,1104,841
5,120,1077,846
5,121,1056,849
5,122,1044,855
5,123,1035,858
5,124,1036,827
5,125,1048,813
5,126,1053,810
5,127,1074,803
5,128,1099,796
5,129,1122,793
5,130,1128,790
5,131,1153,781
5,132,1182,773
5,133,1190,770
5,134,1219,760
5,135,1232,756
5,136,1256,754
5,137,1257,754
5,138,1279,748
5,139,1300,742
5,140,1336,739
5,141,1356,737
5,142,1365,736
5,143,1385,735
5,144,1410,735
5,145,1417,735
5,146,1465,734
5,147,1477,732
5,148,1500,732
5,149,1508,732
5,150,1515,732
5,151,1516,705
5,152,1506,684
5,153,1485,686
5,154,1477,688
5,155,1454,687
5,156,1436,688
5,157,1414,689
5,158,1393,691
5,159,1356,692
5,160,1344,693
5,161,1325,696
5,162,1307,698
5,163,1287,699
5,164,1271,701
5,165,1248,707
5,166,1237,713
5,167,1205,721
5,168,1200,721
5,169,1178,728
5,170,1165,731
5,171,1129,747
5,172,1117,750
5,173,1097,756
5,174,1065,765
5,175,1057,771
5,176,1046,776
5,177,1041,778
5,178,1051,734
5,179,1054,733
5,180,1079,721
5,181,1094,716
5,182,1113,708
5,183,1129,701
5,184,1154,693
5,185,1182,687
5,186,1189,685
5,187,1221,677
5,188,1221,677
5,189,1249,669
5,190,1273,666
5,191,1287,663
5,192,1301,662
5,193,1322,661
5,194,1341,659
5,195,1361,658
5,196,1381,656
5,197,1399,655
5,198,1430,653
5,199,1448,651
