strip,pixel,x,y
0,173,581,64
0,174,593,90
0,175,626,58
0,176,627,68
0,177,610,80
0,178,631,54
0,179,683,57
0,180,682,58
0,181,669,82
0,182,672,70
0,183,668,64
0,184,686,64
0,185,684,61
0,186,707,70
0,187,733,34
0,188,729,64
0,189,756,45
0,190,752,70
0,191,810,80
0,192,769,82
0,193,804,74
0,194,773,60
0,195,805,58
0,196,800,31
0,197,843,39
0,198,837,12
0,199,843,39
1,0,889,24
1,1,575,832
1,2,560,825
1,3,544,808
1,4,526,804
1,5,514,796
1,6,491,792
1,7,470,781
1,8,450,776
1,9,432,771
1,10,416,773
1,11,394,767
1,12,370,766
1,13,348,758
1,14,328,762
1,15,308,760
1,16,290,760
1,17,268,753
1,18,246,753
1,19,226,752
1,20,206,750
1,21,187,748
1,22,170,751
1,23,153,751
1,24,134,750
1,25,151,711
1,26,170,711
1,27,188,712
1,28,202,710
1,29,221,713
1,30,242,713
1,31,264,714
1,32,280,715
1,33,305,720
1,34,322,719
1,35,343,719
1,36,366,720
1,37,382,721
1,38,403,726
1,39,422,731
1,40,440,734
1,41,462,740
1,42,483,745
1,43,500,748
1,44,519,755
1,45,540,764
1,46,553,767
1,47,566,779
1,48,586,791
1,49,603,806
1,50,611,816
1,51,619,829
1,52,626,793
1,53,620,781
1,54,613,765
1,55,600,756
1,56,583,743
1,57,566,731
1,58,550,722
1,59,534,719
1,60,517,714
1,61,497,706
1,62,477,701
1,63,458,692
1,64,440,690
1,65,423,687
1,66,400,684
1,67,381,682
1,68,360,681
1,69,343,685
1,70,321,681
1,71,299,679
1,72,281,677
1,73,260,674
1,74,239,672
1,75,223,672
1,76,207,672
1,77,191,677
1,78,163,674
1,79,194,636
1,80,210,639
1,81,225,637
1,82,239,636
1,83,255,637
1,84,279,639
1,85,299,637
1,86,315,639
1,87,338,639
1,88,355,638
1,89,375,643
1,90,396,644
1,91,415,645
1,92,434,646
1,93,451,651
1,94,473,658
1,95,489,663
1,96,511,668
1,97,526,672
1,98,545,678
1,99,560,684
1,100,577,692
1,101,211,888
1,102,160,892
1,103,153,876
1,104,102,896
1,105,91,902
1,106,57,861
1,107,67,856
1,108,78,854
1,109,87,858
1,110,100,860
1,111,113,865
1,112,132,862
1,113,149,866
1,114,171,868
1,115,194,877
1,116,211,874
1,117,227,877
1,118,248,880
1,119,273,885
1,120,292,882
1,121,315,888
1,122,341,889
1,123,361,896
1,124,386,900
1,125,401,905
1,126,424,909
1,127,442,915
1,128,462,921
1,129,487,933
1,130,507,942
1,131,527,951
1,132,547,964
1,133,563,974
1,134,583,991
1,135,598,1009
1,136,613,1022
1,137,640,1012
1,138,608,973
1,139,602,963
1,140,597,952
1,141,577,931
1,142,559,921
1,143,542,911
1,144,525,904
1,145,505,893
1,146,486,888
1,147,463,877
1,148,445,872
1,149,426,863
1,150,423,866
1,151,400,858
1,152,382,852
1,153,367,851
1,154,344,850
1,155,325,847
1,156,296,845
1,157,279,844
1,158,279,844
1,159,258,840
1,160,216,830
1,161,190,829
1,162,152,822
1,163,139,822
1,164,139,823
1,165,118,821
1,166,118,821
1,167,87,823
1,168,74,823
1,169,85,777
1,170,97,785
1,171,118,786
1,172,118,785
1,173,153,785
1,174,194,791
1,175,207,791
1,176,228,793
1,177,250,793
1,178,269,795
1,179,289,798
1,180,315,803
1,181,337,807
1,182,363,806
1,183,374,806
1,184,403,810
1,185,415,811
1,186,438,817
1,187,457,823
1,188,485,833
1,189,497,837
1,190,519,846
1,191,530,847
1,192,554,862
1,193,554,861
1,194,579,881
1,195,593,884
1,196,599,901
1,197,626,869
1,198,613,873
1,199,603,855
2,0,596,845
2,1,1246,610
2,2,1240,577
2,3,1227,578
2,4,1204,582
2,5,1187,582
2,6,1166,586
2,7,1167,585
2,8,1148,587
2,9,1114,591
2,10,1094,592
2,11,1077,594
2,12,1055,597
2,13,1038,601
2,14,1020,606
2,15,1002,611
2,16,983,615
2,17,968,622
2,18,947,626
2,19,929,634
2,20,910,640
2,21,895,647
2,22,874,653
2,23,858,659
2,24,833,666
2,25,820,673
2,26,812,676
2,27,810,645
2,28,827,638
2,29,843,628
2,30,862,625
2,31,879,618
2,32,898,613
2,33,911,606
2,34,933,598
2,35,952,591
2,36,967,586
2,37,984,580
2,38,1004,576
2,39,1020,571
2,40,1040,567
2,41,1057,562
2,42,1077,561
2,43,1097,558
2,44,1114,557
2,45,1131,553
2,46,1149,553
2,47,1167,550
2,48,1185,550
2,49,1206,545
2,50,1227,545
2,51,1241,546
2,52,1237,513
2,53,1227,512
2,54,1207,513
2,55,1188,514
2,56,1169,516
2,57,1153,520
2,58,1134,522
2,59,1116,524
2,60,1096,526
2,61,1079,529
2,62,1061,531
2,63,1046,535
2,64,1027,539
2,65,1011,544
2,66,987,546
2,67,972,553
2,68,957,558
2,69,935,567
2,70,921,571
2,71,902,577
2,72,886,581
2,73,869,588
2,74,846,597
2,75,832,604
2,76,824,608
2,77,824,580
2,78,834,569
2,79,847,563
2,80,872,554
2,81,886,550
2,82,906,543
2,83,922,538
2,84,946,533
2,85,959,527
2,86,977,523
2,87,990,519
2,88,1012,513
2,89,1025,508
2,90,1044,505
2,91,1064,503
2,92,1084,500
2,93,1103,496
2,94,1118,494
2,95,1132,492
2,96,1155,489
2,97,1170,487
2,98,1189,485
2,99,1205,484
2,100,1222,482
2,101,1240,481
2,102,1235,452
2,103,1226,456
2,104,1207,455
2,105,1187,462
2,106,1175,461
2,107,1160,463
2,108,1139,463
2,109,1123,466
2,110,1103,468
2,111,1085,471
2,112,1071,472
2,113,1055,476
2,114,1031,483
2,115,1017,484
2,116,999,488
2,117,986,492
2,118,962,495
2,119,950,502
2,120,933,506
2,121,915,514
2,122,894,518
2,123,875,523
2,124,859,530
2,125,845,536
2,126,834,538
2,127,838,516
2,128,850,509
2,129,858,501
2,130,886,491
2,131,903,488
2,132,919,482
2,133,932,478
2,134,954,475
2,135,973,469
2,136,989,467
2,137,1000,460
2,138,1023,460
2,139,1038,453
2,140,1058,449
2,141,1076,442
2,142,1093,439
2,143,1107,439
2,144,1126,438
2,145,1142,435
2,146,1159,436
2,147,1177,432
2,148,1198,428
2,149,1211,427
2,150,1226,428
2,151,1239,425
2,152,1235,421
2,153,1242,400
2,154,1228,400
2,155,1220,402
2,156,1198,404
2,157,1187,405
2,158,1167,406
2,159,1154,410
2,160,1136,408
2,161,1121,409
2,162,1100,398
2,163,1084,411
2,164,1063,416
2,165,1050,417
2,166,1030,420
2,167,1015,424
2,168,991,431
2,169,979,437
2,170,959,442
2,171,945,440
2,172,925,445
2,173,910,453
2,174,888,459
2,175,870,468
2,176,859,476
2,177,845,475
2,178,856,430
2,179,851,448
2,180,867,446
2,181,876,440
2,182,898,433
2,183,915,427
2,184,934,424
2,185,949,419
2,186,968,413
2,187,984,406
2,188,1003,404
2,189,1018,398
2,190,1039,400
2,191,1056,388
2,192,1074,390
2,193,1092,389
2,194,1110,392
2,195,1126,387
2,196,1144,383
2,197,1160,381
2,198,1179,368
2,199,1198,362
3,0,1209,378
3,1,666,339
3,2,610,384
3,3,599,383
3,4,589,374
3,5,577,370
3,6,560,367
3,7,547,366
3,8,526,361
3,9,512,359
3,10,494,358
3,11,481,359
3,12,462,357
3,13,440,350
3,14,423,348
3,15,405,349
3,16,389,352
3,17,370,349
3,18,353,353
3,19,339,354
3,20,316,352
3,21,299,348
3,22,286,348
3,23,269,347
3,24,256,358
3,25,240,357
3,26,218,349
3,27,254,328
3,28,270,330
3,29,278,330
3,30,301,328
3,31,314,326
3,32,328,323
3,33,346,324
3,34,364,324
3,35,379,324
3,36,400,325
3,37,411,324
3,38,431,322
3,39,446,325
3,40,467,330
3,41,484,335
3,42,503,338
3,43,519,335
3,44,535,337
3,45,551,341
3,46,569,345
3,47,579,346
3,48,596,354
3,49,598,338
3,50,590,329
3,51,578,318
3,52,562,306
3,53,546,302
3,54,524,301
3,55,519,307
3,56,500,306
3,57,485,307
3,58,467,307
3,59,446,300
3,60,430,301
3,61,408,298
3,62,391,298
3,63,371,297
3,64,360,299
3,65,346,302
3,66,324,300
3,67,309,303
3,68,297,304
3,69,283,305
3,70,293,295
3,71,297,285
3,72,312,279
3,73,324,279
3,74,343,276
3,75,353,278
3,76,375,276
3,77,387,274
3,78,408,275
3,79,424,279
3,80,440,274
3,81,456,279
3,82,478,280
3,83,489,281
3,84,508,282
3,85,526,286
3,86,544,283
3,87,559,287
3,88,570,286
3,89,576,287
3,90,577,268
3,91,564,260
3,92,556,260
3,93,539,259
3,94,522,256
3,95,503,250
3,96,491,253
3,97,469,246
3,98,453,248
3,99,453,248
3,100,438,248
3,101,439,248
3,102,406,251
3,103,385,251
3,104,374,257
3,105,357,255
3,106,326,254
3,107,322,237
3,108,354,233
3,109,359,231
3,110,382,229
3,111,395,229
3,112,413,227
3,113,434,232
3,114,450,228
3,115,460,230
3,116,479,232
3,117,494,233
3,118,510,232
3,119,522,233
3,120,540,234
3,121,549,237
3,122,559,233
3,123,566,218
3,124,553,217
3,125,546,212
3,126,546,212
3,127,530,205
3,128,517,205
3,129,498,209
3,130,491,209
3,131,454,209
3,132,437,212
3,133,426,208
3,134,409,208
3,135,390,207
3,136,373,205
3,137,364,206
3,138,374,190
3,139,379,186
3,140,394,173
3,141,415,179
3,142,433,185
3,143,446,187
3,144,463,183
3,145,477,186
3,146,495,186
3,147,506,187
3,148,525,187
3,149,535,187
3,150,547,188
3,151,548,166
3,152,534,160
3,153,528,158
3,154,513,157
3,155,501,156
3,156,490,162
3,157,472,157
3,158,457,158
3,159,444,159
3,160,428,164
3,161,411,162
3,162,397,161
3,163,413,141
3,164,423,137
3,165,436,141
3,166,455,141
3,167,467,141
3,168,484,139
3,169,496,139
3,170,512,139
3,171,522,137
3,172,505,124
3,173,501,120
3,174,486,120
3,175,472,115
3,176,460,119
3,177,446,120
3,178,425,120
3,179,416,122
3,180,401,125
3,181,400,99
3,182,415,100
3,183,430,100
3,184,444,99
3,185,461,99
3,186,478,96
3,187,488,98
3,188,477,87
3,189,461,80
3,190,448,80
3,191,435,78
3,192,418,80
3,193,406,88
3,194,409,59
3,195,422,60
3,196,436,58
3,197,442,58
3,198,436,49
3,199,423,43
4,0,416,32
4,1,1220,370
4,2,1235,377
4,3,1270,371
4,4,1266,361
4,5,1317,350
4,6,1267,339
4,7,1270,342
4,8,1216,347
4,9,1195,350
4,10,1177,345
4,11,1166,351
4,12,1146,351
4,13,1132,355
4,14,1109,358
4,15,1093,359
4,16,1075,364
4,17,1062,368
4,18,1045,373
4,19,1026,379
4,20,1007,380
4,21,991,386
4,22,976,389
4,23,961,392
4,24,940,398
4,25,928,399
4,26,909,406
4,27,894,408
4,28,878,416
4,29,889,397
4,30,893,393
4,31,901,385
4,32,918,382
4,33,933,377
4,34,948,371
4,35,967,367
4,36,983,364
4,37,994,360
4,38,1014,355
4,39,1028,355
4,40,1051,348
4,41,1064,343
4,42,1086,339
4,43,1102,333
4,44,1117,334
4,45,1132,331
4,46,1155,330
4,47,1165,329
4,48,1183,327
4,49,1191,323
4,50,1208,321
4,51,1247,320
4,53,1211,298
4,54,1195,301
4,55,1183,305
4,56,1165,304
4,57,1155,308
4,58,1133,309
4,59,1117,309
4,60,1099,313
4,61,1085,313
4,62,1071,312
4,63,1059,316
4,64,1036,317
4,65,1017,322
4,66,999,328
4,67,990,332
4,68,972,339
4,69,954,345
4,70,943,351
4,71,924,350
4,72,908,356
4,73,899,361
4,74,921,323
4,75,917,330
4,76,921,325
4,77,931,317
4,78,950,319
4,79,970,311
4,80,986,305
4,81,1002,297
4,82,1018,292
4,83,1034,284
4,84,1054,285
4,85,1068,284
4,86,1083,286
4,87,1099,283
4,88,1115,285
4,89,1128,282
4,90,1148,283
4,91,1161,282
4,92,1176,280
4,93,1190,276
4,94,1173,252
4,95,1175,254
4,96,1158,256
4,97,1144,257
4,98,1126,258
4,99,1111,258
4,100,1093,259
4,101,1081,261
4,102,1065,260
4,103,1051,262
4,104,1034,263
4,105,1018,268
4,106,1002,275
4,107,985,281
4,108,966,285
4,109,948,290
4,110,936,295
4,111,930,302
4,112,953,264
4,113,939,276
4,114,955,264
4,115,968,258
4,116,986,256
4,117,1002,251
4,118,1016,248
4,119,1032,242
4,120,1045,239
4,121,1061,235
4,122,1074,237
4,123,1091,234
4,124,1108,234
4,125,1123,234
4,126,1139,232
4,127,1154,233
4,128,1170,230
4,129,1147,208
4,130,1134,210
4,131,1121,209
4,132,1104,210
4,133,1087,212
4,134,1072,212
4,135,1058,212
4,136,1045,214
4,137,1033,215
4,138,1013,224
4,139,1003,229
4,140,980,229
4,141,965,239
4,142,963,234
4,143,985,224
4,144,981,210
4,145,999,195
4,146,1014,196
4,147,1024,191
4,148,1046,190
4,149,1057,188
4,150,1068,190
4,151,1083,186
4,152,1105,184
4,153,1118,181
4,154,1133,181
4,155,1144,181
4,156,1141,169
4,157,1130,166
4,158,1112,163
4,159,1098,166
4,160,1085,161
4,161,1069,165
4,162,1055,164
4,163,1041,166
4,164,1025,169
4,165,1017,171
4,166,996,182
4,167,992,179
4,168,1022,139
4,169,1006,159
4,170,1019,153
4,171,1036,143
4,172,1054,138
4,173,1066,141
4,174,1080,143
4,175,1093,142
4,176,1109,144
4,177,1121,147
4,178,1138,147
4,179,1132,125
4,180,1128,122
4,181,1105,121
4,182,1090,119
4,183,1078,117
4,184,1066,108
4,185,1056,119
4,186,1036,120
4,187,1023,124
4,188,1053,114
4,189,1061,103
4,190,1075,97
4,191,1089,97
4,192,1103,99
4,193,1117,99
4,194,1134,105
4,195,1144,90
4,196,1117,80
4,197,1102,76
4,198,1089,75
4,199,1102,64
5,0,1117,57
5,1,993,895
5,2,975,905
5,3,950,918
5,4,931,914
5,5,911,922
5,6,885,947
5,7,863,958
5,8,839,967
5,9,821,974
5,10,794,986
5,11,775,999
5,12,759,1001
5,13,749,1004
5,14,759,969
5,15,765,956
5,16,782,953
5,17,798,943
5,18,828,942
5,19,845,928
5,20,872,922
5,21,887,909
5,22,914,903
5,23,929,896
5,24,956,886
5,25,974,884
5,26,1000,874
5,27,1016,868
5,28,1040,864
5,29,1066,857
5,30,1080,863
5,31,1108,852
5,32,1125,854
5,33,1146,854
5,34,1175,851
5,35,1187,847
5,36,1211,847
5,37,1230,847
5,38,1267,845
5,39,1291,841
5,40,1332,846
5,41,1347,844
5,42,1331,804
5,43,1336,804
5,44,1282,801
5,45,1277,808
5,46,1231,808
5,47,1213,809
5,48,1187,810
5,49,1175,816
5,50,1149,813
5,51,1123,817
5,52,1101,817
5,53,1077,821
5,54,1057,824
5,55,1040,828
5,56,1018,831
5,57,999,837
5,58,974,839
5,59,953,850
5,60,931,854
5,61,916,861
5,62,893,867
5,63,870,881
5,64,851,885
5,65,827,899
5,66,806,901
5,67,780,911
5,68,768,909
5,69,754,916
5,70,773,883
5,71,779,876
5,72,796,867
5,73,821,860
5,74,844,853
5,75,863,845
5,76,887,837
5,77,905,830
5,78,925,826
5,79,941,818
5,80,962,812
5,81,982,806
5,82,1007,798
5,83,1024,794
5,84,1045,785
5,85,1066,783
5,86,1091,783
5,87,1108,780
5,88,1130,776
5,89,1152,775
5,90,1172,771
5,91,1190,770
5,92,1213,769
5,93,1235,764
5,94,1254,764
5,95,1304,761
5,96,1344,759
5,97,1332,722
5,98,1304,721
5,99,1271,725
5,100,1235,724
5,101,1215,725
5,102,1193,730
5,103,1174,731
5,104,1152,734
5,105,1132,735
5,106,1112,737
5,107,1092,739
5,108,1070,745
5,109,1052,747
5,110,1029,752
5,111,1010,757
5,112,990,764
5,113,974,768
5,114,950,775
5,115,936,783
5,116,916,788
5,117,897,795
5,118,871,804
5,119,857,812
5,120,832,818
5,121,810,823
5,122,794,830
5,123,784,834
5,124,788,802
5,125,802,790
5,126,820,782
5,127,842,773
5,128,865,767
5,129,880,764
5,130,899,756
5,131,920,748
5,132,941,742
5,133,957,737
5,134,976,731
5,135,994,726
5,136,1013,723
5,137,1032,716
5,138,1052,712
5,139,1072,707
5,140,1092,705
5,141,1111,702
5,142,1132,699
5,143,1151,696
5,144,1171,695
5,145,1213,706
5,146,1214,691
5,147,1233,690
5,148,1260,689
5,149,1269,688
5,150,1287,691
5,151,1260,645
5,152,1246,643
5,153,1227,647
5,154,1208,648
5,155,1188,648
5,156,1169,651
5,157,1148,655
5,158,1131,655
5,159,1112,659
5,160,1091,662
5,161,1075,665
5,162,1054,667
5,163,1033,670
5,164,1013,674
5,165,994,684
5,166,975,690
5,167,959,693
5,168,940,701
5,169,922,707
5,170,903,716
5,171,885,724
5,172,867,728
5,173,849,735
5,174,824,743
5,175,809,749
5,176,795,756
5,177,802,716
5,178,812,712
5,179,830,700
5,180,850,697
5,181,869,688
5,182,889,680
5,183,907,673
5,184,924,666
5,185,942,661
5,186,962,657
5,187,980,650
5,188,998,646
5,189,1018,639
5,190,1035,637
5,191,1053,631
5,192,1075,631
5,193,1090,628
5,194,1113,625
5,195,1130,623
5,196,1148,621
5,197,1164,618
5,198,1186,616
5,199,1203,614
6,0,1225,612
6,1,599,707
6,2,611,713
6,3,618,720
6,4,629,680
6,5,618,671
6,6,608,663
6,7,594,656
6,8,579,644
6,9,560,639
6,10,547,634
6,11,523,627
6,12,508,625
6,13,488,621
6,14,471,615
6,15,451,609
6,16,435,610
6,17,416,611
6,18,397,607
6,19,375,607
6,20,357,603
6,21,335,602
6,22,317,603
6,23,297,601
6,24,280,599
6,25,258,600
6,26,241,600
6,27,228,601
6,28,211,601
6,29,195,604
6,30,216,565
6,31,232,563
6,32,247,564
6,33,262,563
6,34,275,564
6,35,296,563
6,36,315,564
6,37,337,564
6,38,357,568
6,39,372,565
6,40,391,572
6,41,411,574
6,42,428,574
6,43,445,573
6,44,466,578
6,45,487,581
6,46,503,584
6,47,522,589
6,48,538,593
6,49,557,597
6,50,571,604
6,51,595,613
6,52,609,621
6,53,619,624
6,54,631,635
6,55,635,606
6,56,624,592
6,57,614,584
6,58,601,575
6,59,587,572
6,60,566,563
6,61,550,561
6,62,531,552
6,63,514,552
6,64,498,546
6,65,480,545
6,66,458,539
6,67,441,543
6,68,422,538
6,69,405,537
6,70,386,532
6,71,368,535
6,72,351,533
6,73,331,533
6,74,312,532
6,75,293,531
6,76,276,528
6,77,258,532
6,78,247,533
6,79,228,533
6,80,243,495
6,81,260,495
6,82,273,496
6,83,290,497
6,84,306,496
6,85,324,492
6,86,345,496
6,87,361,494
6,88,383,502
6,89,397,498
6,90,414,501
6,91,432,500
6,92,447,504
6,93,474,509
6,94,487,512
6,95,507,513
6,96,522,517
6,97,538,520
6,98,561,526
6,99,579,530
6,100,589,539
6,101,631,558
6,102,618,551
6,103,630,555
6,104,631,525
6,105,628,519
6,106,616,510
6,107,600,508
6,108,584,498
6,109,569,497
6,110,548,489
6,111,529,482
6,112,515,480
6,113,497,480
6,114,476,473
6,115,467,477
6,116,445,473
6,117,429,473
6,118,410,467
6,119,389,466
6,120,376,467
6,121,356,465
6,122,340,463
6,123,320,464
6,124,297,461
6,125,282,464
6,126,270,467
6,127,254,469
6,128,228,468
6,129,250,436
6,130,264,436
6,131,278,431
6,132,291,430
6,133,308,431
6,134,331,435
6,135,350,435
6,136,366,439
6,137,383,435
6,138,398,439
6,139,418,437
6,140,431,438
6,141,451,437
6,142,473,444
6,143,483,439
6,144,502,442
6,145,523,446
6,146,531,450
6,147,551,449
6,148,565,449
6,149,589,465
6,150,602,466
6,151,620,469
6,152,627,481
6,153,638,453
6,154,626,444
6,155,617,445
6,156,601,432
6,157,579,426
6,158,564,423
6,159,548,423
6,160,526,410
6,161,514,410
6,162,492,406
6,163,473,407
6,164,453,397
6,165,442,403
6,166,424,396
6,167,394,395
6,168,387,406
6,169,374,411
6,170,361,408
6,171,343,411
6,172,328,410
6,173,308,409
6,174,293,407
6,175,271,406
6,176,257,404
6,177,240,403
6,178,243,376
6,179,260,377
6,180,273,377
6,181,284,374
6,182,300,375
6,183,313,366
6,184,336,367
6,185,356,370
6,186,372,377
6,187,399,379
6,188,411,378
6,189,432,381
6,190,447,380
6,191,466,379
6,192,485,385
6,193,505,386
6,194,521,385
6,195,540,388
6,196,556,393
6,197,576,398
6,198,591,400
6,199,604,401
7,0,619,412
