strip,pixel,x,y
0,1,946,930
0,2,941,889
0,3,953,914
0,4,962,867
0,5,963,818
0,6,957,788
0,7,958,805
0,8,914,815
0,9,910,873
0,10,962,868
0,11,958,931
0,12,930,977
0,13,968,957
0,14,966,889
0,15,945,869
0,16,943,856
0,17,917,792
0,18,915,741
0,19,936,714
0,20,931,724
0,21,971,756
0,22,916,764
0,23,916,716
0,24,911,695
0,25,904,640
0,26,956,650
0,27,940,640
0,28,903,665
0,29,916,648
0,30,928,642
0,31,968,653
0,32,948,702
0,33,969,689
0,34,999,647
0,35,996,637
0,36,1010,585
0,37,1005,538
0,38,955,540
0,39,922,587
0,40,945,627
0,41,974,637
0,42,1000,591
0,43,978,561
0,44,919,585
0,45,905,534
0,46,939,503
0,47,900,466
0,48,956,474
0,49,907,471
0,50,955,454
0,51,972,459
0,52,1016,461
0,53,1069,435
0,54,1012,409
0,55,987,440
0,56,999,471
0,57,1003,512
0,58,996,547
0,59,943,568
0,60,979,531
0,61,997,502
0,62,1010,472
0,63,1023,438
0,64,1017,394
0,65,998,412
0,66,993,435
0,67,1033,430
0,68,1020,428
0,69,1026,394
0,70,1029,377
0,71,992,354
0,72,1009,341
0,73,992,363
0,74,1033,330
0,75,1056,372
0,76,1086,347
0,77,1055,322
0,78,1043,328
0,79,1011,348
0,80,1043,379
0,81,1042,420
0,82,1020,447
0,83,1013,451
0,84,953,495
0,85,960,471
0,86,999,430
0,87,1028,403
0,88,988,367
0,89,954,382
0,90,939,407
0,91,881,413
0,92,908,396
0,93,922,392
0,94,935,404
0,95,992,426
0,96,1006,394
0,97,1011,368
0,98,1006,326
0,99,1015,300
0,100,1035,267
0,101,1078,354
0,102,1067,342
0,103,1084,309
0,104,1054,278
0,105,1052,293
0,106,1052,317
0,107,1039,341
0,108,1006,375
0,109,971,386
0,110,919,388
0,111,902,366
0,112,933,322
0,113,914,288
0,114,892,285
0,115,845,284
0,116,863,277
0,117,892,307
0,118,922,274
0,119,900,235
0,120,938,216
0,121,935,231
0,122,964,253
0,123,973,273
0,124,961,301
0,125,950,326
0,126,954,367
0,127,957,372
0,128,942,346
0,129,955,332
0,130,961,315
0,131,974,312
0,132,969,332
0,133,941,354
0,134,913,352
0,135,881,351
0,136,912,337
0,137,916,288
0,138,949,311
0,139,970,347
0,140,940,327
0,141,950,320
0,142,952,295
0,143,975,288
0,144,988,268
0,145,960,244
0,146,963,278
0,147,964,297
0,148,952,288
0,149,958,284
0,150,971,267
0,151,947,255
0,152,945,237
0,153,901,259
0,154,892,220
0,155,932,190
0,156,966,217
0,157,977,237
0,158,1007,253
0,159,1026,269
0,160,1056,268
0,161,1048,282
0,162,1044,317
0,163,1022,321
0,164,987,347
0,165,974,303
0,166,1007,306
0,167,1035,300
0,168,1034,272
0,169,1042,260
0,170,1011,278
0,171,1044,250
0,172,1092,267
0,173,1059,307
0,174,1047,288
0,175,1036,249
0,176,1065,230
0,177,1088,266
0,178,1099,245
0,179,1113,242
0,180,1101,213
0,181,1078,236
0,182,1056,258
0,183,1047,272
0,184,994,268
0,185,1000,270
0,186,1008,255
0,187,988,218
0,188,935,240
0,189,951,261
0,190,914,282
0,191,917,237
0,192,919,240
0,193,901,243
0,194,871,228
0,195,860,183
0,196,899,195
0,197,930,188
0,198,976,172
0,199,998,190
