strip,pixel,x,y
17,1,210,682
17,2,210,682
17,3,320,680
17,4,331,731
17,5,390,726
17,7,469,768
17,8,489,822
17,9,528,758
17,10,552,809
17,11,613,793
17,12,639,844
17,13,702,824
17,14,759,805
17,15,794,852
17,16,815,787
17,17,784,741
17,18,729,759
17,19,671,778
17,20,644,731
17,23,507,710
17,24,450,719
17,25,434,670
17,26,376,677
17,27,365,628
17,28,310,631
17,29,255,634
17,30,303,584
17,31,356,583
17,32,409,578
17,33,418,625
17,34,474,618
17,35,489,663
17,36,544,654
17,40,699,716
17,41,754,698
17,42,807,680
17,43,837,721
17,44,860,661
17,45,832,623
17,46,780,638
17,47,729,657
17,48,706,614
17,49,653,630
17,50,634,587
17,51,583,599
17,52,528,609
17,53,515,566
17,57,349,539
17,61,503,525
17,62,557,519
17,63,567,559
17,64,620,549
17,65,669,539
17,66,688,578
17,67,737,562
17,68,759,601
17,69,807,584
17,70,862,570
17,71,883,605
17,72,906,552
17,73,881,518
17,75,787,550
17,77,772,515
17,78,721,527
17,79,754,480
17,80,709,492
17,82,657,502
17,83,606,510
17,84,599,473
17,85,546,481
17,86,542,444
17,87,494,448
17,88,442,454
17,95,649,467
17,98,764,431
17,99,684,409
17,100,747,425
17,101,969,566
17,102,1010,542
17,103,1041,575
17,104,1080,551
17,107,1187,584
17,110,1293,554
17,111,1335,581
17,113,1406,572
17,115,1478,560
17,116,1500,525
17,117,1545,545
17,118,1565,508
17,119,1611,527
17,120,1626,489
17,121,1659,543
17,122,1642,582
17,123,1593,564
17,124,1572,603
17,125,1525,582
17,126,1499,619
17,128,1425,631
17,129,1379,606
17,131,1304,612
17,132,1268,645
17,133,1226,614
17,134,1189,645
17,135,1150,612
17,136,1110,642
17,137,1075,607
17,138,1032,634
17,140,955,623
17,141,941,683
17,142,989,658
17,143,1023,696
17,144,1068,668
17,146,1149,673
17,147,1191,708
17,148,1231,676
17,149,1275,708
17,150,1312,673
17,151,1359,704
17,152,1392,667
17,153,1442,694
17,154,1473,656
17,155,1523,680
17,157,1601,663
17,158,1623,621
17,159,1672,641
17,160,1691,598
17,162,1706,700
17,163,1655,682
17,164,1560,663
17,165,1576,702
17,167,1517,785
17,168,1483,829
17,169,1427,798
17,170,1389,839
17,171,1335,806
17,172,1294,843
17,174,1197,842
17,175,1149,876
17,177,1069,928
17,179,987,916
17,180,1006,826
17,181,965,785
17,182,910,809
17,184,926,745
17,185,976,720
17,186,1014,759
17,187,1062,731
17,188,1055,799
17,189,1103,768
17,190,1149,738
17,191,1193,775
17,192,1236,741
17,194,1323,739
17,195,1245,724
17,196,1311,659
17,198,1174,679
17,199,1209,750
