strip,pixel,x,y
16,224,948,310
16,225,913,308
16,226,932,283
16,227,951,237
16,228,992,245
16,229,1036,256
16,230,1078,252
16,231,1135,257
16,232,1084,262
16,233,1070,273
16,234,1033,296
16,235,1009,309
16,236,1065,320
16,237,1049,331
16,238,1088,337
16,239,1093,323
16,240,1079,312
16,241,1111,309
16,242,1107,315
16,243,1144,316
16,244,1180,322
16,245,1139,330
16,246,1140,336
16,247,1130,343
16,249,1161,331
16,250,1199,334
16,251,1222,331
16,252,1248,342
16,253,1242,343
16,254,1228,344
16,255,1209,347
16,256,1179,341
16,257,1234,378
16,258,1248,391
16,259,1278,399
16,260,1280,390
16,261,1255,377
16,262,1271,376
16,263,1293,392
16,264,1299,403
16,265,1315,404
16,266,1288,375
16,267,1320,386
16,268,1336,404
16,269,1352,402
16,270,1335,382
16,271,1313,374
16,272,1335,372
16,273,1351,385
16,274,1378,409
16,276,1418,397
16,277,1430,383
16,278,1434,417
16,279,1449,402
16,280,1463,391
16,281,1467,415
16,282,1477,406
16,283,1496,397
16,284,1499,420
16,285,1505,410
16,286,1525,412
16,288,1557,417
16,289,1562,419
16,290,1577,420
16,291,1622,428
16,292,1625,431
16,293,1649,439
16,295,1684,439
16,296,1693,453
16,297,1684,453
16,298,1719,467
16,299,1723,450
17,0,1724,463
17,7,1740,975
17,8,1697,981
17,9,1688,963
17,10,1705,956
17,11,1671,934
17,12,1658,955
17,13,1632,940
17,14,1654,981
17,15,1633,971
17,16,1560,973
17,17,1530,986
17,18,1537,959
17,19,1562,945
17,20,1555,943
17,21,1555,911
17,22,1532,933
17,23,1512,914
17,24,1474,907
17,25,1439,897
17,26,1494,931
17,27,1519,979
17,28,1483,990
17,29,1466,984
17,30,1441,997
17,31,1412,912
17,32,1397,945
17,33,1412,996
17,34,1385,989
17,35,1360,968
17,36,1360,948
17,37,1385,911
17,38,1325,894
17,39,1331,928
17,40,1331,960
17,41,1339,993
17,42,1270,984
17,43,1243,973
17,44,1251,958
17,45,1233,943
17,46,1204,938
17,47,1243,917
17,48,1258,903
17,49,1245,885
17,50,1215,875
17,51,1184,918
17,52,1183,876
17,53,1157,915
17,54,1146,928
17,55,1169,935
17,56,1189,956
17,57,1215,968
17,58,1188,994
17,59,1168,985
17,60,1151,1001
17,61,1104,1003
17,62,1124,984
17,63,1140,969
17,64,1107,927
17,65,1121,908
17,66,1137,890
17,67,1085,905
17,68,1090,947
17,69,1083,989
17,70,1068,1004
17,71,1057,988
17,72,1034,967
17,73,1066,928
17,74,1062,894
17,75,1042,879
17,76,1067,852
17,77,1031,852
17,78,1006,844
17,79,1018,868
17,80,998,891
17,81,1025,898
17,82,1042,918
17,83,1010,953
17,84,1002,969
17,85,1007,998
17,86,992,980
17,87,982,952
17,88,971,886
17,89,982,870
17,90,969,847
17,91,925,843
17,92,927,857
17,93,940,877
17,94,956,903
17,95,937,928
17,96,955,940
17,97,944,960
17,98,970,968
17,99,948,985
17,100,981,1008
