strip,pixel,x,y
20,2,425,1070
20,3,491,1031
20,4,492,1030
20,5,515,984
20,6,588,948
20,7,587,949
20,8,656,919
20,9,701,934
20,10,727,894
20,11,729,893
20,12,771,911
20,13,798,872
20,14,841,890
20,16,938,841
20,17,977,865
20,18,1007,832
20,19,1044,856
20,20,1044,855
20,21,1110,856
20,23,1140,768
20,24,1107,797
20,25,1069,771
20,26,1070,769
20,27,999,775
20,28,969,808
20,29,969,807
20,30,898,819
20,31,856,799
20,32,828,834
20,34,784,815
20,35,727,845
20,36,683,878
20,37,636,864
20,38,612,905
20,39,612,905
20,40,540,938
20,41,540,938
20,42,466,976
20,43,466,976
20,44,396,1017
20,45,396,1016
20,47,388,918
20,48,463,877
20,50,541,839
20,51,541,839
20,52,589,850
20,53,618,808
20,54,663,823
20,55,693,782
20,56,735,800
20,57,769,760
20,58,812,779
20,59,844,742
20,60,887,762
20,61,918,729
20,62,959,751
20,63,992,719
20,64,1032,745
20,65,1103,741
20,66,1103,742
20,67,1137,715
20,68,1133,662
20,69,1060,662
20,70,1026,690
20,71,1026,691
20,72,951,697
20,73,909,674
20,74,877,707
20,75,833,688
20,76,800,723
20,77,800,723
20,78,722,745
20,79,722,744
20,80,676,729
20,81,598,755
20,82,569,796
20,83,568,797
20,84,518,788
20,85,492,830
20,86,438,824
20,87,362,865
20,88,339,913
20,89,311,863
20,90,310,863
20,91,361,836
20,92,467,779
20,94,546,744
20,95,588,728
20,96,628,715
20,97,670,700
20,98,669,700
20,99,747,677
20,100,786,671
20,101,1207,829
20,102,1208,830
20,103,1274,835
20,104,1306,867
20,105,1306,869
20,107,1408,858
20,108,1437,893
20,109,1438,893
20,110,1474,875
20,111,1540,894
20,112,1540,895
20,113,1566,935
20,115,1669,946
20,116,1668,945
20,117,1692,987
20,118,1733,978
20,119,1754,1021
20,120,1814,1056
20,121,1854,1051
20,122,1872,1097
20,123,1913,1093
20,124,1912,1091
20,125,1953,1089
20,126,1935,1044
20,127,1896,1045
20,128,1876,1000
20,129,1835,1004
20,130,1814,961
20,131,1773,967
20,132,1773,967
20,133,1710,935
20,134,1685,893
20,135,1646,905
20,136,1618,864
20,137,1579,878
20,138,1551,841
20,139,1513,858
20,140,1512,857
20,141,1483,818
20,142,1415,802
20,143,1416,801
20,144,1378,822
20,145,1310,813
20,146,1278,780
20,147,1242,806
20,148,1242,805
20,149,1208,720
20,150,1208,720
20,151,1279,727
20,152,1313,758
20,153,1351,736
20,154,1384,768
20,155,1422,749
20,156,1454,783
20,157,1453,783
20,158,1522,803
20,159,1562,787
20,160,1591,825
20,161,1631,811
20,162,1659,851
20,163,1703,843
20,164,1727,884
20,165,1769,874
20,166,1768,873
20,167,1833,910
20,168,1856,955
20,169,1898,951
20,170,1918,995
20,171,1958,993
20,172,1976,1040
20,173,1999,993
20,174,1958,940
20,175,1902,895
20,176,1852,861
20,177,1856,863
20,178,1785,823
20,179,1785,823
20,180,1716,791
20,181,1674,802
20,182,1644,761
20,183,1604,773
20,184,1573,736
20,185,1531,751
20,186,1532,749
20,187,1502,716
20,188,1429,697
20,189,1390,715
20,190,1356,683
20,191,1318,703
20,192,1282,673
20,193,1245,697
20,194,1209,669
20,195,1246,645
20,196,1246,645
20,197,1298,646
20,198,1410,668
20,199,1410,666
20,200,1468,679
20,201,1591,498
20,202,1568,522
20,203,1532,500
20,204,1533,499
20,205,1475,500
20,206,1448,520
20,207,1448,520
20,209,1357,488
20,210,1325,508
20,211,1297,479
20,212,1264,495
20,213,1264,497
20,214,1204,481
20,215,1181,452
20,216,1181,452
20,217,1168,496
20,218,1153,541
20,219,1229,513
20,220,1256,542
20,221,1291,524
20,222,1291,524
20,223,1354,535
20,224,1386,562
20,225,1417,543
20,226,1450,568
20,227,1480,547
20,228,1515,571
20,229,1515,570
20,230,1578,570
20,231,1603,545
20,232,1602,544
20,233,1629,643
20,234,1589,619
20,235,1552,596
20,236,1560,645
20,237,1523,621
20,238,1485,595
20,239,1490,645
20,240,1454,618
20,242,1385,612
20,243,1352,583
20,244,1316,603
20,245,1285,572
20,246,1248,589
20,247,1248,589
20,248,1216,536
20,249,1136,585
20,251,1090,522
20,252,1124,431
20,253,1124,431
20,254,1068,410
20,255,1030,421
20,256,1014,387
20,257,975,395
20,258,960,361
20,259,961,361
20,260,911,333
20,261,872,337
20,262,863,303
20,263,823,306
20,264,819,272
20,265,787,273
20,266,776,239
20,267,736,238
20,268,735,204
20,269,696,235
20,270,736,271
20,271,783,306
20,272,832,340
20,273,841,375
20,274,882,371
20,275,894,408
20,276,936,402
20,277,939,414
20,278,951,436
20,279,1008,464
20,280,1048,454
20,281,1068,487
20,282,1068,487
20,283,1025,536
20,284,1091,563
20,286,1169,523
20,287,1100,502
20,288,1154,436
20,290,1051,359
20,291,1050,359
20,293,953,303
20,294,986,339
20,295,1043,359
20,296,1078,347
20,297,1079,347
20,298,1010,350
20,299,1011,352
