strip,pixel,x,y
0,3,953,1007
0,4,953,1007
0,5,960,991
0,6,965,948
0,7,998,893
0,8,959,853
0,9,999,823
0,10,947,802
0,11,994,765
0,12,999,764
0,13,970,718
0,14,1022,703
0,15,1015,700
0,16,978,672
0,17,1031,640
0,18,979,611
0,19,1003,616
0,20,1033,594
0,21,1033,594
0,23,996,533
0,24,1039,529
0,25,1012,509
0,26,1040,505
0,27,1023,491
0,28,1059,477
0,29,1034,453
0,30,1082,431
0,32,1074,400
0,33,1095,408
0,34,1088,400
0,35,1075,390
0,36,1093,399
0,37,1078,386
0,38,1088,391
0,39,1056,394
0,40,1031,396
0,41,1057,411
0,42,1034,422
0,43,1032,422
0,46,998,481
0,47,1007,483
0,50,1036,441
0,51,1036,441
0,53,987,391
0,54,974,387
0,56,1011,368
0,57,989,375
0,58,984,331
0,59,929,343
0,60,951,305
0,61,924,344
0,62,938,315
0,63,922,277
0,64,883,261
0,65,936,271
0,66,938,271
0,67,915,243
0,68,982,250
0,69,946,222
0,70,947,225
0,71,941,236
0,72,982,223
0,73,939,238
0,74,965,244
0,75,965,233
0,76,1022,236
0,77,987,235
0,78,984,247
0,79,1018,249
0,80,1001,277
0,81,1045,286
0,82,1003,301
0,83,1015,349
0,84,1063,326
0,85,1034,373
0,86,1085,382
0,87,1033,376
0,88,1012,387
0,89,1072,365
0,90,1075,368
0,91,1049,322
0,92,1059,365
0,93,1065,351
0,94,1092,322
0,95,1052,316
0,96,1091,302
0,97,1070,260
0,98,1082,292
0,99,1120,312
0,100,1105,331
0,101,1101,302
0,102,1055,300
0,103,1059,251
0,104,1013,247
0,105,1065,238
0,106,1019,251
0,107,1071,237
0,108,1011,226
0,109,1063,230
0,110,1018,200
0,111,1075,192
0,112,1074,195
0,113,1078,203
0,114,1085,224
0,115,1119,243
0,116,1092,254
0,117,1119,230
0,118,1122,242
0,119,1095,284
0,120,1119,273
0,121,1146,247
0,122,1171,247
0,123,1184,235
0,124,1176,233
0,125,1157,209
0,126,1136,243
0,127,1139,228
0,128,1096,197
