strip,pixel,x,y
0,4,344,894
0,5,276,888
0,6,248,872
0,7,256,868
0,8,273,865
0,9,305,866
0,10,309,865
0,11,329,867
0,12,365,866
0,13,385,869
0,14,398,870
0,15,421,873
0,16,449,875
0,17,464,875
0,18,492,877
0,19,517,881
0,20,535,878
0,21,556,882
0,22,581,885
0,23,602,891
0,24,631,899
0,25,651,904
0,26,674,910
0,27,687,914
0,28,704,920
0,29,729,932
0,30,758,948
0,31,769,954
0,32,796,973
0,33,809,980
0,34,831,999
0,35,839,1006
0,36,854,1024
0,37,872,1027
0,38,866,979
0,39,857,970
0,40,840,954
0,41,821,939
0,42,802,929
0,43,795,923
0,44,766,909
0,45,747,897
0,46,726,888
0,47,705,878
0,48,685,874
0,49,663,866
0,50,643,860
0,51,623,854
0,52,623,854
0,53,594,852
0,54,580,850
0,55,535,843
0,56,519,844
0,57,498,842
0,58,471,838
0,59,458,835
0,60,435,832
0,61,419,831
0,62,400,828
0,63,378,828
0,64,361,826
0,65,340,826
0,66,321,827
0,67,288,819
0,68,309,781
0,69,324,785
0,70,345,786
0,72,389,784
0,73,403,789
0,74,427,791
0,75,444,793
0,76,464,794
0,77,486,794
0,78,490,794
0,79,510,797
0,80,544,802
0,81,569,807
0,82,588,808
0,83,608,807
0,84,630,811
0,85,644,815
0,86,681,823
0,87,701,831
0,88,725,841
0,89,730,841
0,90,760,855
0,91,768,855
0,92,797,873
0,93,806,877
0,94,837,897
0,95,849,912
0,96,867,919
0,97,864,880
0,98,858,878
0,99,850,867
0,100,839,857
0,101,808,840
0,102,801,834
0,103,786,822
0,104,768,812
0,105,746,804
0,106,730,800
0,107,708,789
0,108,691,784
0,109,677,781
0,110,645,776
0,111,624,773
0,112,623,772
0,113,582,762
0,114,569,762
0,115,541,763
0,116,532,763
0,117,521,761
0,118,479,756
0,119,459,754
0,120,439,753
0,121,422,751
0,122,397,754
0,123,382,752
0,124,361,744
0,125,374,720
0,126,396,712
0,127,396,712
0,128,425,712
0,129,450,715
0,130,476,716
0,131,489,716
0,132,505,717
0,133,538,723
0,134,553,722
0,135,570,722
0,136,587,724
0,137,606,725
0,138,637,732
0,139,654,734
0,140,670,739
0,141,682,741
0,142,717,751
0,143,734,755
0,144,750,762
0,145,766,768
0,146,787,777
0,147,804,789
0,148,821,800
0,149,836,812
0,150,856,827
0,151,860,835
0,152,862,802
0,153,862,802
0,154,846,774
0,155,834,764
0,156,817,752
0,157,811,748
0,158,782,730
0,159,777,728
0,160,742,719
0,161,735,716
0,162,715,709
0,163,690,701
0,164,675,697
0,165,658,694
0,166,625,691
0,167,615,690
0,168,586,689
0,169,584,688
0,170,546,687
0,171,526,685
0,172,507,682
0,173,487,679
0,174,467,678
0,175,457,676
0,176,427,677
0,177,427,677
0,178,398,670
0,179,390,668
0,180,427,637
0,181,447,638
0,182,470,638
0,183,484,639
0,184,501,640
0,185,509,640
0,186,547,644
0,187,564,644
0,188,581,644
0,189,587,645
0,190,625,650
0,191,644,652
0,192,663,654
0,193,681,658
0,194,700,663
0,195,719,668
0,196,739,674
0,197,752,678
0,198,771,684
0,199,789,692
1,0,794,694
1,1,804,699
1,2,857,352
