strip,pixel,x,y
0,1,945,930
0,2,941,889
0,3,953,915
0,4,960,866
0,5,962,820
0,6,954,789
0,7,955,807
0,8,913,815
0,9,909,873
0,10,960,868
0,11,957,932
0,13,967,959
0,14,965,889
0,15,945,869
0,16,943,855
0,17,917,791
0,18,914,738
0,19,935,714
0,20,931,725
0,21,969,756
0,22,915,766
0,23,915,717
0,24,910,696
0,25,902,641
0,26,960,651
0,27,922,635
0,28,901,666
0,29,915,649
0,30,927,642
0,31,983,661
0,32,947,702
0,33,967,690
0,34,997,647
0,35,995,637
0,36,1009,586
0,37,1003,538
0,38,954,541
0,39,921,588
0,40,944,627
0,41,972,638
0,42,997,591
0,43,978,562
0,44,912,586
0,45,903,532
0,46,938,503
0,47,900,466
0,48,955,475
0,49,906,471
0,50,954,455
0,51,971,460
0,52,1014,462
0,53,1068,436
0,54,1011,409
0,55,985,441
0,56,997,472
0,57,1003,520
0,58,996,548
0,59,941,567
0,60,978,531
0,61,996,502
0,62,1006,470
0,63,1021,438
0,64,1016,394
0,65,993,415
0,66,990,448
0,67,1031,431
0,68,1009,427
0,69,1025,393
0,70,1027,374
0,71,980,350
0,72,1008,342
0,73,990,363
0,74,1029,329
0,75,1054,372
0,76,1086,348
0,77,1054,321
0,78,1041,328
0,79,1009,349
0,80,1041,378
0,81,1040,420
0,82,1017,447
0,83,984,470
0,84,952,495
0,85,961,446
0,86,995,428
0,87,1026,404
0,88,987,366
0,89,941,386
0,90,938,423
0,91,880,413
0,92,907,395
0,93,921,392
0,94,936,408
0,95,991,426
0,96,1004,391
0,97,1011,368
0,98,1004,326
0,99,1014,300
0,100,1034,267
0,101,1077,354
0,102,1066,342
0,103,1081,308
0,104,1053,278
0,105,1051,294
0,106,1051,326
0,107,1032,345
0,108,1004,376
0,109,970,385
0,110,918,387
0,111,886,359
0,112,932,322
0,113,912,288
0,114,889,284
0,115,842,283
0,116,861,277
0,117,890,308
0,118,920,273
0,119,897,235
0,120,934,215
0,121,932,231
0,122,964,254
0,123,976,284
0,124,948,309
0,125,942,343
0,126,956,378
0,127,956,361
0,128,941,345
0,129,957,329
0,130,961,285
0,131,972,312
0,132,966,333
0,133,940,353
0,134,911,353
0,135,880,352
0,136,910,337
0,137,915,289
0,138,946,310
0,139,968,346
0,140,937,326
0,141,948,321
0,142,951,295
0,143,983,286
0,144,975,244
0,145,941,243
0,146,963,278
0,147,963,299
0,148,949,287
0,149,967,273
0,150,969,266
0,151,938,251
0,152,944,237
0,153,900,258
0,154,888,219
0,155,930,190
0,156,962,217
0,157,975,237
0,158,1005,252
0,159,1023,268
0,160,1056,269
0,161,1037,295
0,162,1043,318
0,163,1011,320
0,164,985,347
0,165,971,302
0,166,1025,307
0,167,1032,299
0,168,1027,264
0,169,1047,253
0,170,1009,279
0,171,1043,250
0,172,1086,265
0,173,1058,307
0,174,1046,287
0,175,1031,247
0,176,1054,227
0,177,1081,265
0,178,1093,243
0,179,1105,239
0,180,1095,212
0,181,1068,240
0,182,1050,257
0,183,1036,281
0,184,989,267
0,185,1000,270
0,186,1006,254
0,187,986,218
0,188,931,239
0,189,950,261
0,190,913,282
0,191,914,236
0,192,919,240
0,193,894,246
0,194,849,223
0,195,858,182
0,196,897,196
0,197,928,187
0,198,969,170
0,199,991,188
