strip,pixel,x,y
0,21,1694,832
0,32,1694,832
0,46,1694,832
0,105,4,1050
0,106,5,1052
0,107,4,1053
0,108,5,1051
0,109,4,1051
0,110,5,1051
0,111,4,1052
0,112,17,1031
0,113,4,1054
0,114,29,1012
0,115,19,1050
0,116,5,1053
0,117,5,1051
0,118,4,1054
0,119,5,1054
0,120,5,1053
0,121,4,1051
0,122,4,1053
0,123,6,1051
0,124,4,1051
0,125,5,1052
0,126,5,1049
0,127,4,1052
0,128,5,1051
0,129,4,1052
0,130,4,1051
0,131,5,1052
0,132,5,1050
0,133,4,1051
0,134,4,1051
0,135,4,1053
0,136,5,1054
0,137,5,1052
0,138,4,1054
0,139,4,1052
0,140,5,1051
0,141,4,1052
0,142,4,1053
0,143,5,1051
0,144,5,1052
0,145,5,1052
0,146,4,1052
0,147,4,1052
0,148,5,1052
0,149,4,1052
0,150,5,1053
0,151,5,1053
0,152,4,1050
0,153,5,1052
0,154,7,1042
0,155,4,1053
0,156,4,1051
0,157,18,1052
0,158,4,1053
0,159,5,1051
0,160,5,1053
0,161,4,1051
0,162,1,1052
0,163,4,1053
0,164,5,1053
0,165,5,1052
0,166,4,1052
0,167,5,1051
0,168,5,1053
0,169,6,1052
0,170,5,1053
0,171,4,1052
0,172,5,1051
0,173,4,1053
0,174,4,1052
0,175,4,1051
0,176,5,1053
0,177,5,1054
0,178,4,1053
0,179,5,1051
0,180,4,1052
0,181,5,1051
0,182,4,1053
0,183,4,1053
0,184,5,1052
0,185,4,1053
0,186,5,1052
0,187,5,1053
0,188,5,1053
0,189,5,1052
0,190,18,1049
0,191,5,1052
0,192,4,1052
0,193,5,1052
0,194,4,1053
0,195,4,1053
0,196,4,1050
0,197,4,1052
0,198,11,1032
0,199,4,1052
