strip,pixel,x,y
6,248,1584,579
6,249,1552,565
6,250,1530,585
6,251,1520,550
6,252,1542,531
6,253,1574,545
6,254,1594,524
6,255,1625,538
6,256,1643,517
6,257,1674,530
6,258,1691,508
6,259,1722,520
6,260,1738,499
6,261,1723,466
6,262,1708,487
6,263,1678,475
6,264,1661,496
6,265,1631,483
6,266,1612,504
6,267,1582,491
6,268,1563,510
6,269,1532,496
6,270,1511,516
6,271,1502,482
6,272,1522,463
6,273,1552,477
6,274,1571,458
6,275,1601,471
6,276,1619,451
6,277,1649,463
6,278,1665,443
6,279,1693,455
6,280,1708,435
6,281,1694,404
6,282,1679,424
6,283,1651,412
6,284,1635,431
6,285,1606,419
6,286,1589,438
6,287,1562,427
6,288,1541,444
6,289,1512,431
6,290,1492,449
6,291,1485,418
6,292,1505,400
6,293,1533,414
6,294,1551,395
6,295,1580,408
6,296,1597,389
6,297,1625,401
6,298,1641,382
6,299,1666,393
7,0,1683,374
7,1,277,650
7,2,255,635
7,3,223,652
7,4,208,642
7,5,184,664
7,6,161,650
7,7,138,674
7,8,115,660
7,9,93,685
7,10,70,672
7,11,68,636
7,12,91,648
7,13,113,624
7,14,137,638
7,15,160,614
7,16,184,627
7,17,208,606
7,18,232,619
7,19,257,598
7,20,281,612
7,21,283,577
7,22,260,562
7,23,234,583
7,24,210,569
7,25,185,591
7,26,161,577
7,27,136,601
7,28,113,588
7,29,91,612
7,30,67,600
7,31,66,565
7,32,88,576
7,33,113,553
7,34,137,565
7,35,161,543
7,36,186,555
7,37,211,533
7,38,235,547
7,39,261,527
7,40,285,541
7,41,288,506
7,42,264,491
7,43,237,512
7,44,213,499
7,45,187,520
7,46,162,508
7,47,137,531
7,48,112,518
7,49,88,542
7,50,64,531
7,51,63,498
7,52,87,508
7,53,112,485
7,54,137,496
7,55,163,474
7,56,188,486
7,57,214,465
7,58,239,478
7,59,266,457
7,60,291,471
7,61,294,437
7,62,269,424
7,63,242,444
7,64,215,432
7,65,189,452
7,66,164,441
7,67,138,462
7,68,113,452
7,69,88,474
7,70,63,465
7,71,62,433
7,72,87,442
7,73,113,420
7,74,138,430
7,75,164,409
7,76,191,420
7,77,218,399
7,78,243,411
7,79,271,392
7,80,297,405
7,81,299,373
7,82,274,360
7,83,245,379
7,84,219,368
7,85,192,387
7,86,165,377
7,87,139,398
7,88,113,388
7,89,88,410
7,90,62,402
7,91,61,371
7,92,87,380
7,93,113,357
7,94,139,367
7,95,166,346
7,96,193,356
7,97,220,336
7,98,247,349
7,99,277,328
7,100,302,342
7,101,544,625
7,102,516,642
7,103,497,623
7,104,469,641
7,105,448,622
7,106,421,640
7,107,400,622
7,108,372,642
7,109,352,625
7,110,325,645
7,111,329,609
7,112,356,588
7,113,378,605
7,114,405,586
7,115,427,603
7,116,454,585
7,117,476,604
7,118,504,586
7,119,524,606
7,120,552,589
7,121,561,553
7,122,532,570
7,123,511,551
7,124,483,568
7,125,461,550
7,126,432,567
7,127,410,550
7,128,382,568
7,129,360,552
7,130,333,571
7,131,337,537
7,132,364,518
7,133,387,533
7,134,416,515
7,135,438,531
7,136,467,515
7,137,489,532
7,138,518,516
7,139,539,535
7,140,568,519
7,141,575,485
7,142,546,500
7,143,524,482
7,144,495,498
7,145,473,480
7,146,444,497
7,147,421,480
7,148,392,499
7,149,369,483
7,150,341,501
7,151,345,467
7,152,373,449
7,153,396,464
7,154,425,446
7,155,449,463
7,156,478,446
7,157,501,465
7,158,531,447
7,159,553,467
7,160,583,452
7,161,589,419
7,162,560,433
7,163,536,414
7,164,508,430
7,165,483,413
7,166,454,429
7,167,430,413
7,168,401,431
7,169,377,416
7,170,348,433
7,171,352,401
7,172,381,384
7,173,406,398
7,174,434,381
7,175,459,396
7,176,487,382
7,177,512,398
7,178,541,383
7,179,567,401
7,180,596,387
7,181,602,355
7,182,571,370
7,183,547,351
7,184,517,366
7,185,492,349
7,186,462,366
7,187,438,350
7,188,409,367
7,189,384,354
7,190,355,369
7,191,357,338
7,192,388,324
7,193,412,335
7,194,442,318
7,195,468,334
7,196,498,318
7,197,522,335
7,198,553,320
7,199,578,337
7,200,608,323
7,201,819,693
7,202,794,668
7,203,759,680
7,204,734,655
7,205,706,668
7,206,688,645
7,207,659,660
7,208,641,638
7,209,612,653
7,210,594,631
7,211,602,596
7,212,621,617
7,213,650,602
7,214,669,623
7,215,698,610
7,216,716,632
7,217,745,619
7,218,769,644
7,219,804,632
7,220,828,657
7,221,837,620
7,222,813,597
7,223,780,608
7,224,756,584
7,225,727,597
7,226,708,574
7,227,679,588
7,228,659,567
7,229,631,580
7,230,610,560
7,231,619,525
7,232,639,545
7,233,669,531
7,234,689,553
7,235,718,540
7,236,737,561
7,237,767,549
7,238,790,573
7,239,822,562
7,240,846,584
7,241,854,550
7,242,832,527
7,243,800,538
7,244,778,515
7,245,748,527
7,246,728,505
7,247,698,519
7,248,678,497
7,249,649,511
7,250,626,491
7,251,635,457
7,252,656,478
7,253,686,464
7,254,707,484
7,255,737,472
7,256,758,494
7,257,788,482
7,258,809,505
7,259,841,494
7,260,863,516
7,261,871,482
7,262,849,460
7,263,819,471
7,264,798,449
7,265,767,460
7,266,747,439
7,267,716,451
7,268,695,431
7,269,665,444
7,270,642,425
7,271,650,393
7,272,673,411
7,273,703,399
7,274,725,419
7,275,755,408
7,276,777,428
7,277,808,418
7,278,828,439
7,279,858,429
7,280,879,450
7,281,886,419
7,282,865,398
7,283,837,409
7,284,817,388
7,285,786,398
7,286,763,377
7,287,734,388
7,288,711,368
7,289,680,380
7,290,658,360
7,291,664,331
7,292,688,348
7,293,718,337
7,294,741,358
7,295,773,346
7,296,795,367
7,297,826,357
7,298,845,377
7,299,873,367
