strip,pixel,x,y
16,2,888,613
16,3,867,597
16,4,914,616
16,5,900,635
16,6,925,638
16,7,944,619
16,8,924,607
16,9,951,591
16,10,971,619
16,11,965,646
16,12,981,636
16,13,1030,601
16,14,1019,566
16,15,1017,534
16,16,1010,505
16,17,1045,502
16,18,1038,547
16,19,1078,541
16,20,1066,518
16,21,1080,501
16,22,1093,525
16,23,1117,503
16,24,1130,526
16,25,1134,551
16,26,1117,571
16,27,1091,562
16,28,1060,562
16,29,1044,582
16,30,1069,621
16,31,1086,637
16,32,1100,620
16,33,1115,604
16,34,1131,589
16,35,1141,615
16,36,1117,637
16,37,1136,655
16,38,1161,657
16,39,1197,652
16,40,1223,666
16,41,1294,650
16,42,1289,680
16,43,1332,671
16,44,1351,650
16,45,1347,643
16,46,1321,640
16,47,1292,636
16,48,1267,635
16,49,1244,650
16,50,1206,625
16,51,1234,581
16,52,1254,583
16,54,1284,574
16,55,1283,558
16,56,1300,562
16,57,1329,579
16,58,1330,574
16,59,1352,577
16,60,1364,581
16,61,1353,562
16,62,1348,561
16,63,1327,554
16,64,1318,552
16,65,1335,542
16,66,1344,545
16,70,1438,540
16,71,1467,544
16,72,1493,550
16,73,1481,559
16,74,1456,557
16,75,1439,567
16,76,1428,580
16,77,1429,583
16,78,1447,576
16,79,1473,573
16,80,1499,573
16,81,1526,554
16,82,1553,563
16,83,1564,556
16,85,1642,518
16,86,1651,513
16,87,1690,524
16,88,1701,510
16,89,1691,506
16,90,1663,501
16,91,1645,493
16,92,1628,491
16,93,1611,503
16,94,1616,515
16,95,1558,507
16,96,1590,491
16,97,1613,480
16,98,1577,478
16,99,1540,506
16,100,1482,498
16,108,1535,703
16,110,1464,703
16,111,1434,726
16,112,1395,723
16,115,1325,655
16,116,1311,688
16,117,1267,684
16,118,1259,659
16,119,1195,662
16,120,1168,633
16,121,1140,643
16,122,1111,652
16,123,1074,646
16,124,1032,626
16,125,969,603
16,126,915,592
16,128,863,630
16,129,809,599
16,130,811,621
16,131,769,598
16,132,742,609
16,133,702,601
16,146,804,402
16,147,773,377
16,148,730,393
16,149,666,392
16,151,601,373
16,152,545,359
16,153,562,371
16,154,610,404
16,155,588,385
16,156,588,358
16,157,630,360
16,158,620,388
16,159,649,403
16,160,661,424
16,161,680,403
16,162,664,381
16,163,700,380
16,164,679,361
16,165,713,359
16,166,738,383
16,167,726,395
16,168,693,435
16,169,704,413
16,170,728,424
16,171,745,414
16,172,756,399
16,173,756,360
16,174,800,362
16,175,838,361
16,176,812,382
16,177,802,395
16,178,776,416
16,179,793,438
16,180,820,443
16,181,858,443
16,182,834,403
16,183,858,382
16,184,901,378
16,185,877,428
16,186,901,445
16,187,886,391
16,188,928,419
16,189,945,434
16,190,948,418
16,191,928,377
16,192,914,362
16,193,948,388
16,194,950,361
16,201,1207,417
16,202,1162,394
16,203,1144,412
16,204,1181,429
16,205,1157,441
16,206,1113,407
16,207,1123,394
16,208,1100,382
16,209,1065,378
16,210,1083,392
16,211,1067,414
16,212,1086,429
16,213,1119,445
16,214,1078,447
16,215,1055,431
16,216,1037,443
16,217,1004,450
16,218,1006,424
16,219,1037,412
16,220,1008,396
16,221,1014,373
16,222,982,320
16,223,982,310
16,224,948,309
16,225,912,308
16,226,931,282
16,227,951,237
16,228,992,244
16,229,1035,255
16,231,1135,259
16,232,1085,262
16,233,1070,271
16,234,1034,294
16,235,1010,308
16,236,1064,319
16,237,1051,329
16,238,1089,335
16,239,1093,322
16,241,1112,308
16,242,1106,315
16,243,1145,314
16,244,1180,322
16,246,1140,335
16,247,1130,342
16,249,1162,331
16,250,1200,333
16,251,1222,331
16,252,1249,341
16,253,1243,342
16,254,1228,343
16,255,1210,346
16,256,1181,345
16,257,1233,376
16,258,1249,390
16,259,1278,400
16,260,1281,388
16,261,1253,375
16,262,1269,374
16,263,1292,391
16,264,1298,402
16,265,1315,402
16,266,1286,373
16,267,1320,385
16,268,1336,402
16,269,1353,402
16,270,1336,385
16,271,1314,373
16,272,1337,371
16,273,1351,383
16,274,1379,407
16,276,1417,395
16,277,1430,384
16,278,1434,415
16,279,1451,401
16,280,1462,388
16,281,1466,414
16,282,1479,405
16,283,1495,394
16,284,1498,419
16,285,1507,409
16,289,1564,419
16,290,1579,419
16,292,1627,431
16,293,1651,439
16,295,1684,438
16,296,1691,450
16,297,1685,458
16,299,1723,449
