strip,pixel,x,y
0,2,368,939
0,3,358,932
0,4,306,945
0,5,984,912
0,6,345,923
0,7,308,917
0,8,334,912
0,9,359,913
0,10,304,913
0,11,325,913
0,12,345,909
0,13,364,909
0,14,466,908
0,15,592,908
0,16,521,908
0,17,501,910
0,18,479,911
0,19,271,662
0,20,283,522
0,21,564,913
0,22,601,913
0,23,596,919
0,24,763,918
0,25,651,926
0,26,663,930
0,27,684,936
0,28,705,941
0,29,730,950
0,30,752,962
0,31,772,971
0,32,793,983
0,33,813,994
0,34,834,1011
0,35,898,1021
0,36,871,1038
0,37,890,1016
0,38,863,981
0,39,850,971
0,40,833,958
0,41,814,946
0,42,795,937
0,43,777,927
0,44,757,921
0,45,736,911
0,46,715,905
0,47,693,894
0,48,673,893
0,49,651,888
0,50,629,882
0,51,609,878
0,52,590,880
0,53,565,878
0,54,541,876
0,55,515,874
0,56,497,877
0,57,474,876
0,58,452,875
0,59,429,872
0,60,406,872
0,61,385,870
0,62,363,870
0,63,345,872
0,64,348,871
0,65,350,875
0,66,385,878
0,67,332,873
0,68,285,827
0,69,302,833
0,70,324,833
0,71,341,832
0,72,364,831
0,73,380,830
0,74,406,831
0,75,421,831
0,76,444,831
0,77,467,830
0,78,489,832
0,79,509,833
0,80,537,837
0,81,562,837
0,82,581,834
0,83,598,832
0,84,625,838
0,85,640,838
0,86,664,843
0,87,685,850
0,88,711,857
0,89,725,858
0,90,747,867
0,91,760,868
0,92,787,883
0,93,809,896
0,94,828,905
0,95,841,919
0,96,863,924
0,97,853,885
0,98,847,884
0,99,835,871
0,100,822,862
0,101,795,849
0,102,781,841
0,103,759,827
0,104,743,823
0,105,725,818
0,106,705,814
0,107,684,805
0,108,662,800
0,109,643,797
0,110,623,798
0,111,602,796
0,112,579,792
0,113,564,787
0,114,545,790
0,115,506,793
0,116,488,791
0,117,469,789
0,118,450,790
0,119,431,790
0,120,415,790
0,121,410,792
0,122,370,793
0,123,348,794
0,124,331,790
0,125,346,752
0,126,365,751
0,127,384,751
0,128,405,750
0,129,428,750
0,130,448,749
0,131,469,750
0,132,488,749
0,133,514,750
0,134,531,747
0,135,556,748
0,136,575,749
0,137,593,749
0,138,614,753
0,139,635,756
0,140,652,759
0,141,676,764
0,142,696,767
0,143,721,772
0,144,732,777
0,145,756,785
0,146,769,788
0,147,786,799
0,148,808,812
0,149,826,825
0,150,841,834
0,151,846,840
0,152,844,807
0,153,835,791
0,154,824,778
0,155,808,769
0,156,789,758
0,157,774,749
0,158,754,739
0,159,736,736
0,160,715,733
0,161,701,729
0,162,674,722
0,163,660,718
0,164,637,716
0,165,617,714
0,166,596,713
0,167,576,713
0,168,555,712
0,169,534,714
0,170,514,713
0,171,494,713
0,172,474,711
0,173,453,711
0,174,432,711
0,175,412,712
0,176,391,713
0,177,373,714
0,178,354,708
0,179,375,676
0,180,395,676
0,181,414,675
0,182,433,674
0,183,453,674
0,184,475,674
0,185,533,679
0,186,517,672
0,187,537,672
0,188,549,672
0,189,570,673
0,190,591,673
0,191,615,675
0,192,635,676
0,193,659,680
0,194,711,689
0,195,707,688
0,196,742,692
0,197,752,695
0,198,753,698
0,199,763,702
1,0,778,711
1,1,801,719
1,2,815,726
1,3,826,732
1,4,886,707
1,5,894,703
1,6,901,700
1,7,878,694
1,8,818,675
1,9,754,661
1,10,737,655
1,11,717,652
1,12,700,650
1,13,679,647
1,14,662,641
1,15,641,640
1,16,624,639
1,17,603,640
1,18,583,638
1,19,564,640
1,20,544,640
1,21,522,637
1,22,504,636
1,23,484,639
1,24,466,637
1,25,445,638
1,26,426,637
1,27,405,638
1,28,384,640
1,29,365,645
1,30,382,603
1,31,401,602
1,32,420,604
1,33,440,602
1,34,456,601
1,35,477,600
1,36,496,601
1,37,517,601
1,38,536,601
1,39,553,597
1,40,573,602
1,41,593,604
1,42,612,603
1,43,630,602
1,44,650,606
1,45,670,607
1,46,688,610
1,47,708,613
1,48,725,616
1,49,744,619
1,50,757,624
1,51,783,632
1,52,798,638
1,53,815,641
1,54,846,655
1,55,829,620
1,56,824,611
